"","EntrezID","GeneSymbol","GeneMappingID","ConfidenceCategory","Group","Pathway","Allnet.count","Ntwrk.all","NtwrkCount.Proteasome","Ntwrk.Proteasome","NtwrkCount.NF-kappa B signaling pathway","Ntwrk.NF-kappa B signaling pathway","NtwrkCount.Toll-like receptor signaling pathway","Ntwrk.Toll-like receptor signaling pathway","Total_Path_Hits.net.count"
"114",824,"CAPN2",732,"MedConf","Novel","Focal adhesion",4,"CAPNS2, PXN, ITGB1, ITGA1",0,NA,0,NA,0,NA,0
"115",84290,"CAPNS2",955,"MedConf","Novel",NA,1,"CAPN2",0,NA,0,NA,0,NA,0
"116",84433,"CARD11",942,"MedConf","NF-kappa B signaling pathway","NF-kappa B signaling pathway",6,"IKBKB, MAP3K7, NFKBIB, RELA, PDPK1, NFKBIE",0,NA,0,NA,3,"RELA, MAP3K7, IKBKB",3
"117",831,"CAST",662,"MedConf","Novel",NA,3,"ITGA1, PXN, ITGB1",0,NA,0,NA,0,NA,0
"118",79820,"CATSPERB",558,"MedConf","Novel",NA,6,"SMDT1, ATP2A1, CATSPERG, CACNB4, CACNA1C, CACNA2D1",0,NA,0,NA,0,NA,0
"119",57828,"CATSPERG",564,"MedConf","Novel",NA,6,"CACNB4, CACNA1C, CACNA2D1, CATSPERB, SMDT1, ATP2A1",0,NA,0,NA,0,NA,0
"120",859,"CAV3",722,"MedConf","Novel","Focal adhesion",5,"SNTG1, ITGB1, EGFR, PDGFRA, DYSF",0,NA,0,NA,0,NA,0
"121",55749,"CCAR1",46,"HighConf","Novel",NA,37,"PCNA, PAPOLA, XAB2, HNRNPM, RBM10, PTBP1, SNW1, SF3B2, SF3B1, SRSF1, CDC5L, PLRG1, LSM6, EFTUD2, HNRNPH1, BCAS2, SF3B6, SRRM1, SRSF2, PRPF38A, SRSF3, POLR2J, POLR2F, CD2BP2, SNRPD3, PHF5A, SNRPC, TRA2B, DYNC1I2, LSM4, PPIH, GPKOW, PCF11, PRPF8, PRPF31, HNRNPA2B1, YBX1",0,NA,0,NA,0,NA,0
"122",93233,"CCDC114",683,"MedConf","Novel",NA,8,"DNAH2, DYNC1H1, DCTN4, DYNLL1, DYNLT3, DYNC1I1, DYNC2LI1, DNAI2",0,NA,0,NA,0,NA,0
"123",55704,"CCDC88A",809,"MedConf","Novel",NA,1,"YWHAH",0,NA,0,NA,0,NA,0
"124",26093,"CCDC9",840,"MedConf","Novel",NA,1,"THOC7",0,NA,0,NA,0,NA,0
"125",55702,"CCDC94",145,"MedConf","Novel",NA,2,"PLRG1, CLCN2",0,NA,0,NA,0,NA,0
"126",90324,"CCDC97",796,"MedConf","Novel",NA,2,"SF3B1, SF3B6",0,NA,0,NA,0,NA,0
"127",6357,"CCL13",997,"MedConf","NF-kappa B signaling pathway","NF-kappa B signaling pathway, Cytokine-cytokine receptor interaction, Chemokine signaling pathway",5,"CXCR5, CCR8, CXCR3, CXCR4, CX3CR1",0,NA,0,NA,0,NA,0
"128",6354,"CCL7",998,"HighConf","Novel","Cytokine-cytokine receptor interaction, Chemokine signaling pathway",5,"CXCR5, CCR8, CXCR3, CXCR4, CX3CR1",0,NA,0,NA,0,NA,0
"129",9133,"CCNB2",361,"MedConf","Novel",NA,27,"CENPH, CENPP, PPP2R5A, CDCA8, BIRC5, KIF18A, LIN52, LIN9, CDC25C, RANBP2, PPP2R5E, RANGAP1, PPP2CB, RAE1, NUP43, CENPO, PLK1, SFN, RAD21, NUP155, BUB1B, CDC25B, MIS12, GTSE1, NCAPD2, NUP188, ITGB3BP",0,NA,0,NA,0,NA,0
"130",894,"CCND2",61,"HighConf","Novel","PI3K-Akt signaling pathway, Focal adhesion",16,"CCND3, IKBKB, TAF12, CDK12, NMI, MAX, CCNE1, ERC1, E2F3, PHKB, SP1, ATG13, CDK14, PYDC1, CCNL2, PCNA",0,NA,1,"ERC1",1,"IKBKB",2
"131",896,"CCND3",70,"HighConf","Novel","PI3K-Akt signaling pathway, Focal adhesion",14,"IKBKB, CDK12, NMI, CCNE1, ERC1, E2F3, PHKB, ATG13, CDK14, PYDC1, GAB2, CCNL2, PCNA, CCND2",0,NA,1,"ERC1",1,"IKBKB",2
"132",898,"CCNE1",304,"MedConf","Novel","PI3K-Akt signaling pathway",33,"PTK6, PSMF1, UBC, E2F3, PSMC4, PSMA3, PSMD7, PSMC1, PSMA6, PSMD11, PSMB1, PSMD3, PSMA5, PSMB4, PSMC2, PSMD6, PSMD1, PSMD2, PSMC5, PSMD12, PSMB5, PSMA7, PSMB2, PSMB9, PSMA1, PCNA, CCND2, PSMA4, CCND3, RPS27A, UBB, CCT2, NMI",23,"PSMF1, PSMD7, PSMD6, PSMD3, PSMD2, PSMD12, PSMD11, PSMD1, PSMC5, PSMC4, PSMC2, PSMC1, PSMB9, PSMB5, PSMB4, PSMB2, PSMB1, PSMA7, PSMA6, PSMA5, PSMA4, PSMA3, PSMA1",0,NA,0,NA,23
"133",81669,"CCNL2",893,"HighConf","Novel",NA,9,"CCND2, CCND3, IKBKB, CDK12, ERC1, PHKB, ATG13, CDK14, PYDC1",0,NA,1,"ERC1",1,"IKBKB",2
"134",1237,"CCR8",566,"HighConf","Novel","Cytokine-cytokine receptor interaction, Chemokine signaling pathway",36,"CXCR3, CXCR4, BDKRB1, TAS2R7, NPY, SSTR4, NMUR2, MTNR1B, CXCL13, PF4, PNOC, CXCL11, HTR1A, PTGDR2, FPR3, NPBWR2, NMS, HCAR2, OPRM1, RLN3, TAS2R50, S1PR2, XCL2, CCL13, CCL7, GRK4, ADRBK1, GNG3, GNG10, C5, GNAI3, AGT, DRD2, CXCL8, CXCR5, CHRM2",0,NA,1,"CCL13",2,"CXCL8, CXCL11",3
"135",9973,"CCS",837,"MedConf","Novel",NA,2,"RAE1, PPIL3",0,NA,0,NA,0,NA,0
"136",10576,"CCT2",181,"HighConf","Novel",NA,16,"DNAJA1, DNAJA4, WRAP53, GNG3, CCNE1, GNG10, TUBA1A, HSPH1, CTTNBP2, DOCK5, NSFL1C, RGS9, PSMC2, HSPE1, TUBA4A, PPP2CB",1,"PSMC2",0,NA,0,NA,1
"137",929,"CD14",494,"HighConf","Toll-like receptor signaling pathway","NF-kappa B signaling pathway, Toll-like receptor signaling pathway, Regulation of actin cytoskeleton, MAPK signaling pathway, Phagosome, Hematopoietic cell lineage",18,"DNM1, TLR2, TLR4, MYD88, LY96, NDUFS4, RIPK1, IKBKB, EIF2AK2, RPS27A, UBB, MAP3K7, ITGB1, ITGAM, TICAM1, TOLLIP, UBC, TIRAP",0,NA,0,NA,10,"TOLLIP, TLR4, TLR2, TIRAP, TICAM1, RIPK1, MYD88, MAP3K7, LY96, IKBKB",10
"138",940,"CD28",981,"MedConf","Novel",NA,5,"PIK3R3, CDC42, SYK, PDPK1, GAB2",0,NA,1,"SYK",1,"PIK3R3",2
"139",10421,"CD2BP2",234,"MedConf","Novel",NA,38,"SNRPD3, PHF5A, SNRPC, TRA2B, LSM4, PPIH, GPKOW, PCF11, SGTA, PRPF8, PRPF31, HNRNPA2B1, YBX1, POMP, CCAR1, PAPOLA, XAB2, HNRNPM, PTBP1, SNW1, SF3B2, SF3B1, SRSF1, CDC5L, PLRG1, LSM6, EFTUD2, HNRNPH1, BCAS2, SF3B6, SRRM1, SRSF2, PRPF38A, SRSF3, POLR2J, COTL1, UBE2V2, POLR2F",1,"POMP",0,NA,0,NA,1
"140",994,"CDC25B",311,"MedConf","Novel","MAPK signaling pathway",8,"HCLS1, CCNB2, CDC25C, MAPK13, YWHAH, PLK1, SFN, YWHAG",0,NA,0,NA,1,"MAPK13",1
"141",995,"CDC25C",936,"HighConf","Novel",NA,10,"YWHAH, PLK1, SFN, PRKAR2B, YWHAG, CDC25B, CCNB2, PKN2, RHOB, PDPK1",0,NA,0,NA,0,NA,0
"142",997,"CDC34",871,"MedConf","Novel",NA,10,"IKBKB, RPS27A, UBB, RELA, UBE2V2, TRAIP, KBTBD7, UBC, HERC4, RNF7",0,NA,0,NA,2,"RELA, IKBKB",2
"143",998,"CDC42",230,"MedConf","Novel","Regulation of actin cytoskeleton, Leukocyte transendothelial migration, MAPK signaling pathway, Rap1 signaling pathway, Chemokine signaling pathway, AGE-RAGE signaling pathway in diabetic complications, Focal adhesion, Ras signaling pathway, GnRH signaling pathway",71,"NGFR, WIPF2, ABI1, EGFR, BUB1B, MIS12, ARPC1B, ITGB3BP, STMN1, CENPH, ARHGDIB, RAP1A, ITSN2, UBC, EXOC7, RHOB, LAMA5, CENPP, PPP2R5A, GNAI3, SYK, MAP2K6, CTNND1, CDCA8, BIRC5, ARHGEF6, KIF18A, RAB14, GNAO1, KALRN, PLXNB1, CXCR4, AGRN, RHOV, RHOF, ITGA1, PFN1, DOCK5, EPS8, PARD6G, GIT1, ARHGAP5, ARHGAP20, ARHGEF19, ARHGAP15, ARHGAP32, ARHGEF3, ARHGAP9, FMNL2, CD28, SPATA13, MUSK, MAP3K9, DOCK10, RANBP2, PPP2R5E, ACTR2, RANGAP1, PPP2CB, PIK3R3, RPS27A, NUP43, PXN, UBB, MAPKAPK3, MAPK13, ITGB1, CENPO, PLK1, A2M, PARD3",0,NA,1,"SYK",3,"PIK3R3, MAPK13, MAP2K6",4
"144",988,"CDC5L",146,"MedConf","Novel","Spliceosome",42,"PLRG1, LSM6, EFTUD2, HNRNPH1, BCAS2, SF3B6, SRRM1, EIF2S2, SRSF2, PRPF38A, SRSF3, POLR2J, POLR2F, CD2BP2, SNRPD3, PHF5A, SNRPC, TRA2B, SON, LSM4, TOP2A, PPIH, GPKOW, PCF11, PRPF8, PRPF31, HNRNPA2B1, YBX1, CCAR1, PAPOLA, XAB2, DYNC1H1, HNRNPM, PTBP1, NOP2, SNW1, SF3B2, SF3B1, EAPP, RBM39, SRSF1, SFPQ",0,NA,0,NA,0,NA,0
"145",55143,"CDCA8",476,"HighConf","Novel",NA,25,"BIRC5, KIF18A, RANBP2, PPP2R5E, SUMO3, PSMA3, RANGAP1, PPP2CB, RAE1, NUP43, UBE2I, PEBP1, CENPO, PLK1, CDC42, RAD21, NUP155, BUB1B, MIS12, NUP188, ITGB3BP, CCNB2, CENPH, CENPP, PPP2R5A",1,"PSMA3",1,"UBE2I",0,NA,2
"146",1016,"CDH18",894,"MedConf","Novel",NA,3,"JUP, CDH5, CTNND1",0,NA,0,NA,0,NA,0
"147",1003,"CDH5",222,"MedConf","Novel","Leukocyte transendothelial migration",5,"PARD3, CTNND1, PARD6G, CDH18, JUP",0,NA,0,NA,0,NA,0
"148",51755,"CDK12",216,"MedConf","Novel",NA,13,"POLR2J, POLR2F, ERC1, ELL, PHKB, ATG13, CDK14, PYDC1, TCEB3B, CCNL2, CCND2, CCND3, IKBKB",0,NA,1,"ERC1",1,"IKBKB",2
"149",5218,"CDK14",611,"HighConf","Novel",NA,9,"PYDC1, CCNL2, CCND2, CCND3, IKBKB, CDK12, ERC1, PHKB, ATG13",0,NA,1,"ERC1",1,"IKBKB",2
"150",4680,"CEACAM6",428,"MedConf","Novel",NA,2,"ITGA5, ITGB1",0,NA,0,NA,0,NA,0
"151",1052,"CEBPD",505,"MedConf","Novel",NA,6,"SP1, G6PC, TTR, CREB1, MAX, MED14",0,NA,0,NA,0,NA,0
"152",64946,"CENPH",362,"MedConf","Novel",NA,20,"CENPP, PPP2R5A, HIST1H2BJ, HIST1H2BK, CDCA8, BIRC5, KIF18A, RANBP2, PPP2R5E, RANGAP1, PPP2CB, NUP43, CENPO, PLK1, CDC42, RAD21, BUB1B, MIS12, ITGB3BP, CCNB2",0,NA,0,NA,0,NA,0
"153",79172,"CENPO",192,"HighConf","Novel",NA,20,"PLK1, CDC42, RAD21, BUB1B, MIS12, ITGB3BP, CCNB2, CENPH, CENPP, PPP2R5A, HIST1H2BJ, HIST1H2BK, CDCA8, BIRC5, KIF18A, RANBP2, PPP2R5E, RANGAP1, PPP2CB, NUP43",0,NA,0,NA,0,NA,0
"154",401541,"CENPP",406,"MedConf","Novel",NA,20,"PPP2R5A, HIST1H2BJ, HIST1H2BK, CDCA8, BIRC5, KIF18A, RANBP2, PPP2R5E, RANGAP1, PPP2CB, NUP43, CENPO, PLK1, CDC42, RAD21, BUB1B, MIS12, ITGB3BP, CCNB2, CENPH",0,NA,0,NA,0,NA,0
"155",22995,"CEP152",487,"MedConf","Novel",NA,15,"CEP250, B9D1, CEP89, CEP83, TMEM216, DYNC1H1, TUBA4A, PLK1, PRKAR2B, DYNC1I2, DYNLL1, YWHAG, TUBA1A, CEP41, RPGRIP1L",0,NA,0,NA,0,NA,0
"156",11190,"CEP250",690,"MedConf","Novel",NA,16,"B9D1, CEP89, CEP83, TMEM216, DYNC1H1, TUBA4A, NUP43, PLK1, PRKAR2B, DYNC1I2, DYNLL1, YWHAG, TUBA1A, CEP41, RPGRIP1L, CEP152",0,NA,0,NA,0,NA,0
"157",95681,"CEP41",413,"MedConf","Novel",NA,15,"RPGRIP1L, CEP152, CEP250, B9D1, CEP89, CEP83, TMEM216, DYNC1H1, TUBA4A, PLK1, PRKAR2B, DYNC1I2, DYNLL1, YWHAG, TUBA1A",0,NA,0,NA,0,NA,0
"158",51134,"CEP83",693,"MedConf","Novel",NA,15,"TMEM216, DYNC1H1, TUBA4A, PLK1, PRKAR2B, DYNC1I2, DYNLL1, YWHAG, TUBA1A, CEP41, RPGRIP1L, CEP152, CEP250, B9D1, CEP89",0,NA,0,NA,0,NA,0
"159",84902,"CEP89",692,"MedConf","Novel",NA,15,"CEP83, TMEM216, DYNC1H1, TUBA4A, PLK1, PRKAR2B, DYNC1I2, DYNLL1, YWHAG, TUBA1A, CEP41, RPGRIP1L, CEP152, CEP250, B9D1",0,NA,0,NA,0,NA,0
"160",10390,"CEPT1",710,"HighConf","Novel","Ether lipid metabolism",10,"PAFAH2, PAFAH1B3, PLA2G4A, PLA2G4D, PPAP2A, DGKE, PLA2G6, JMJD7-PLA2G4B, DGKZ, LPCAT4",0,NA,0,NA,0,NA,0
"161",204219,"CERS3",730,"MedConf","Novel","Sphingolipid signaling pathway",3,"SGPP2, PPAP2A, SMPD2",0,NA,0,NA,0,NA,0
"162",1072,"CFL1",283,"HighConf","Novel","Regulation of actin cytoskeleton",18,"DYNLL1, GPT, PFN1, SSH3, CKS2, ACTR2, LDHB, HSPE1, RTN4, SRXN1, ALDOA, PEBP1, EIF4B, ABAT, AKR1A1, GAPDH, COTL1, CFL2",0,NA,0,NA,0,NA,0
"163",1073,"CFL2",241,"MedConf","Novel","Regulation of actin cytoskeleton",6,"NMI, CFL1, PPA1, SSH3, LDHB, ABAT",0,NA,0,NA,0,NA,0
"164",8837,"CFLAR",472,"HighConf","NF-kappa B signaling pathway","NF-kappa B signaling pathway, TNF signaling pathway",4,"PLIN5, RIPK1, MAX, TICAM1",0,NA,0,NA,2,"TICAM1, RIPK1",2
"165",1080,"CFTR",495,"MedConf","Novel","cAMP signaling pathway",62,"DNM1, TF, WNT5A, AGFG1, APOB, EPN1, TACR1, CHRM2, TTYH3, GABRA6, GABRB2, GABRB3, GABRA5, GABRA2, EDN1, RNF185, SNX9, GABRE, PSMC4, ACTR2, PSMA3, PSMD7, PSMC1, PSMA6, PSMD11, PSMB1, PSMD3, PSMA5, PSMB4, PSMC2, PSMD6, PSMD1, PSMD2, PSMC5, PSMD12, PSMB5, PSMA7, PSMB2, PSMB9, VCP, PSMA1, PSMA4, DERL2, RPS27A, UBB, CLTC, PRKAR2B, SYT1, RAB5A, EGFR, SCARB2, PIK3C2A, ITSN2, PSMF1, UBC, CLTA, AGT, ADRB2, LDLR, SNX18, CLCN2, AAK1",23,"PSMF1, PSMD7, PSMD6, PSMD3, PSMD2, PSMD12, PSMD11, PSMD1, PSMC5, PSMC4, PSMC2, PSMC1, PSMB9, PSMB5, PSMB4, PSMB2, PSMB1, PSMA7, PSMA6, PSMA5, PSMA4, PSMA3, PSMA1",0,NA,0,NA,23
"166",1108,"CHD4",57,"MedConf","Novel",NA,20,"HDAC2, SIN3A, PHF12, SUV39H1, SIN3B, MBD3, MORF4L1, EHMT2, DNTTIP1, ELMSAN1, MBD2, HIST1H2BJ, HIST1H2BK, TRERF1, PHF21A, HDAC4, RRP8, ZFPM1, BAHD1, MTA2",0,NA,0,NA,0,NA,0
"167",27243,"CHMP2A",511,"MedConf","Novel",NA,7,"GABARAPL2, RANBP2, RPS27A, UBB, TSG101, VPS36, UBC",0,NA,0,NA,0,NA,0
"168",1129,"CHRM2",538,"MedConf","Novel","PI3K-Akt signaling pathway, Regulation of actin cytoskeleton, cAMP signaling pathway, Neuroactive ligand-receptor interaction",60,"CCR8, CXCR3, CXCR4, BDKRB1, TAS2R7, NPY, SSTR4, NMUR2, MTNR1B, CXCL13, PF4, PNOC, CXCL11, HTR1A, PTGDR2, FPR3, NPBWR2, NMS, HCAR2, OPRM1, RLN3, TAS2R50, S1PR2, GNA15, SNX9, GHRL, ACTR2, RPS27A, UBB, GNA11, CLTC, GNG3, SYT1, RAB5A, EGFR, SCARB2, GNG10, C5, PIK3C2A, ITSN2, UBC, GNAI3, CLTA, AGT, DRD2, CXCL8, ADRB2, LDLR, SNX18, AAK1, CFTR, DNM1, TF, WNT5A, AGFG1, GNAO1, APOB, EPN1, CXCR5, TACR1",0,NA,0,NA,2,"CXCL8, CXCL11",2
"169",1137,"CHRNA4",1049,"HighConf","Novel","Neuroactive ligand-receptor interaction",3,"CHRND, CHRNB4, CHRNA5",0,NA,0,NA,0,NA,0
"170",1138,"CHRNA5",763,"MedConf","Novel","Neuroactive ligand-receptor interaction",3,"CHRNA4, CHRND, CHRNB4",0,NA,0,NA,0,NA,0
"171",1143,"CHRNB4",762,"MedConf","Novel","Neuroactive ligand-receptor interaction",3,"CHRNA5, CHRNA4, CHRND",0,NA,0,NA,0,NA,0
"172",1144,"CHRND",761,"MedConf","Novel","Neuroactive ligand-receptor interaction",3,"CHRNB4, CHRNA5, CHRNA4",0,NA,0,NA,0,NA,0
"173",26097,"CHTOP",334,"HighConf","Novel",NA,20,"PCF11, NXT1, POLDIP3, LUZP4, RANBP2, THOC1, DDX39A, THOC7, PAPOLA, RAE1, NUP43, SRSF1, NXF1, SRRM1, SRSF2, SRSF3, THOC2, NUP155, NUP188, FYTTD1",0,NA,0,NA,0,NA,0
"174",1164,"CKS2",812,"MedConf","Novel",NA,1,"CFL1",0,NA,0,NA,0,NA,0
"175",1181,"CLCN2",470,"MedConf","Novel",NA,9,"CFTR, TTYH3, GABRA6, GABRB2, GABRB3, GABRA5, GABRA2, GABRE, CCDC94",0,NA,0,NA,0,NA,0
"176",5010,"CLDN11",914,"MedConf","Novel","Leukocyte transendothelial migration",6,"MPDZ, CLDN19, CLDN15, CLDN6, CLDN2, CLDN14",0,NA,0,NA,0,NA,0
"177",23562,"CLDN14",676,"HighConf","Novel","Leukocyte transendothelial migration",6,"CLDN11, MPDZ, CLDN19, CLDN15, CLDN6, CLDN2",0,NA,0,NA,0,NA,0
"178",24146,"CLDN15",634,"MedConf","Novel","Leukocyte transendothelial migration",6,"CLDN6, CLDN2, CLDN14, CLDN11, MPDZ, CLDN19",0,NA,0,NA,0,NA,0
"179",149461,"CLDN19",633,"MedConf","Novel","Leukocyte transendothelial migration",6,"CLDN15, CLDN6, CLDN2, CLDN14, CLDN11, MPDZ",0,NA,0,NA,0,NA,0
"180",9075,"CLDN2",636,"MedConf","Novel","Leukocyte transendothelial migration",6,"CLDN14, CLDN11, MPDZ, CLDN19, CLDN15, CLDN6",0,NA,0,NA,0,NA,0
"181",9074,"CLDN6",635,"MedConf","Novel","Leukocyte transendothelial migration",6,"CLDN2, CLDN14, CLDN11, MPDZ, CLDN19, CLDN15",0,NA,0,NA,0,NA,0
"182",7123,"CLEC3B",654,"MedConf","Novel",NA,13,"SERPINA4, TOR4A, SERPINA3, IGF2, ALDOA, A2M, FGA, LGALS3BP, TGFB2, ECM1, PF4, ITIH4, SERPING1",0,NA,0,NA,0,NA,0
"183",64581,"CLEC7A",861,"MedConf","Novel","Phagosome",1,"SYK",0,NA,1,"SYK",0,NA,1
"184",1211,"CLTA",436,"MedConf","Novel","Synaptic vesicle cycle",36,"ADRB2, LDLR, SNX18, AAK1, CFTR, DNM1, TF, WNT5A, AGFG1, APOB, EPN1, TACR1, CHRM2, HLA-DQA2, ASAP1, SNX9, ARHGAP5, ASAP2, CLVS1, ACTR2, RPS27A, KIF4A, UBB, CLTC, SYT1, RAB5A, EGFR, SCARB2, SEC31B, PIK3C2A, COPB1, ARCN1, GOSR2, ITSN2, UBC, TMED3",0,NA,0,NA,0,NA,0
"185",1213,"CLTC",213,"MedConf","Novel","Synaptic vesicle cycle",36,"SYT1, RAB5A, EGFR, SCARB2, PIK3C2A, ITSN2, UBC, ATP1A3, CLTA, ADRB2, LDLR, SNX18, AAK1, CFTR, DNM1, TF, WNT5A, AGFG1, APOB, EPN1, TACR1, BLOC1S1, CHRM2, HLA-DQA2, IPO5, ZDHHC17, SNX9, CLVS1, RANBP2, ACTR2, HSP90B1, RPS27A, KIF4A, PHB2, UBB, NDUFB9",0,NA,0,NA,0,NA,0
"186",157807,"CLVS1",993,"MedConf","Novel",NA,2,"CLTC, CLTA",0,NA,0,NA,0,NA,0
"187",113540,"CMTM1",779,"MedConf","Novel",NA,1,"HNRNPM",0,NA,0,NA,0,NA,0
"188",255919,"CNEP1R1",919,"MedConf","Novel",NA,4,"PPP2CB, PPP4R2, PPP2R5A, PPP1R15B",0,NA,0,NA,0,NA,0
"189",1259,"CNGA1",899,"MedConf","Novel","cAMP signaling pathway",1,"PDE6A",0,NA,0,NA,0,NA,0
"190",55571,"CNOT11",787,"MedConf","Novel",NA,3,"EIF4A1, EIF4G1, EIF4B",0,NA,0,NA,0,NA,0
"191",1271,"CNTFR",920,"MedConf","Novel","Cytokine-cytokine receptor interaction",12,"EPO, IFNA14, GH2, CSF2, PRL, IL22, IFNA13, THPO, IL3, IL12A, IL19, IFNA16",0,NA,0,NA,4,"IL12A, IFNA16, IFNA14, IFNA13",4
"192",57511,"COG6",369,"MedConf","Novel",NA,15,"TMED3, DYNC1I1, NAPB, DYNC2LI1, ANK2, BET1L, DYNC1H1, DCTN4, DYNC1I2, TMED10, DYNLL1, COPB1, ARCN1, GOSR2, VTI1A",0,NA,0,NA,0,NA,0
"193",1300,"COL10A1",648,"MedConf","Novel","Protein digestion and absorption",11,"COL17A1, COL20A1, COL6A1, COL4A3, P4HB, PLOD3, COL4A2, CRTAP, LEPRE1, COL23A1, COL1A2",0,NA,0,NA,0,NA,0
"194",1308,"COL17A1",649,"HighConf","Novel","Protein digestion and absorption",12,"COL20A1, COL6A1, COL4A3, P4HB, PLOD3, COL4A2, CRTAP, LEPRE1, COL23A1, COL1A2, ADAM9, COL10A1",0,NA,0,NA,0,NA,0
"195",1278,"COL1A2",646,"HighConf","Novel","PI3K-Akt signaling pathway, AGE-RAGE signaling pathway in diabetic complications, Focal adhesion, Relaxin signaling pathway, Protein digestion and absorption",23,"COL10A1, COL17A1, COL20A1, COL6A1, COL4A3, FLT4, ITGA1, TLL1, MSR1, P4HB, ITGB1, SMAD4, MAX, JUN, PLOD3, COL4A2, ITGA5, ITGAV, CRTAP, LEPRE1, SP1, EDN1, COL23A1",0,NA,0,NA,1,"JUN",1
"196",57642,"COL20A1",650,"MedConf","Novel",NA,11,"COL6A1, COL4A3, P4HB, PLOD3, COL4A2, CRTAP, LEPRE1, COL23A1, COL1A2, COL10A1, COL17A1",0,NA,0,NA,0,NA,0
"197",91522,"COL23A1",632,"HighConf","Novel",NA,12,"COL1A2, COL10A1, COL17A1, COL20A1, COL6A1, COL4A3, P4HB, ITGB1, PLOD3, COL4A2, CRTAP, LEPRE1",0,NA,0,NA,0,NA,0
"198",1284,"COL4A2",430,"MedConf","Novel","PI3K-Akt signaling pathway, AGE-RAGE signaling pathway in diabetic complications, Focal adhesion, Relaxin signaling pathway, Protein digestion and absorption",17,"ITGA5, ITGAV, CRTAP, LEPRE1, NCAM1, COL23A1, COL1A2, COL10A1, COL17A1, COL20A1, COL6A1, COL4A3, ITGA1, MSR1, P4HB, ITGB1, PLOD3",0,NA,0,NA,0,NA,0
"199",1285,"COL4A3",663,"MedConf","Novel","PI3K-Akt signaling pathway, AGE-RAGE signaling pathway in diabetic complications, Focal adhesion, Relaxin signaling pathway, Protein digestion and absorption",16,"ITGA1, P4HB, ITGB1, PLOD3, COL4A2, ITGA5, ITGAV, CRTAP, LEPRE1, NCAM1, COL23A1, COL1A2, COL10A1, COL17A1, COL20A1, COL6A1",0,NA,0,NA,0,NA,0
"200",1291,"COL6A1",651,"MedConf","Novel","PI3K-Akt signaling pathway, Focal adhesion, Protein digestion and absorption",16,"COL4A3, ITGA1, P4HB, ITGB1, PLOD3, COL4A2, ITGA5, ITGAV, CRTAP, LEPRE1, NCAM1, COL23A1, COL1A2, COL10A1, COL17A1, COL20A1",0,NA,0,NA,0,NA,0
"201",1315,"COPB1",343,"HighConf","Novel",NA,27,"ARCN1, GOSR2, KIF1A, COG6, TMED3, CLTA, KIF21B, KIF18A, DYNC1I1, NAPB, DYNC2LI1, KIF16B, ANK2, KIF26B, BET1L, PSMD2, DYNC1H1, KIF4A, SF3B2, STX18, SF3B1, DCTN4, DYNC1I2, TMED10, ARF5, DYNLL1, SEC31B",1,"PSMD2",0,NA,0,NA,1
"202",9318,"COPS2",88,"MedConf","Novel",NA,9,"RPS27A, COPS5, LAT, COPS6, UBB, COPS7A, POLR2J, POLR2F, UBC",0,NA,1,"LAT",0,NA,1
"203",10987,"COPS5",116,"MedConf","Novel",NA,18,"LAT, COPS6, UBB, EIF3A, EIF3J, EIF3B, COPS7A, POLR2J, POLR2F, EPO, JUN, UBC, ARNT, EDN1, EIF3I, COPS2, RPS27A, CREB1",0,NA,1,"LAT",1,"JUN",2
"204",10980,"COPS6",120,"MedConf","Novel",NA,10,"UBB, COPS7A, POLR2J, POLR2F, UBC, COPS2, RPS27A, RAE1, COPS5, LAT",0,NA,1,"LAT",0,NA,1
"205",50813,"COPS7A",217,"HighConf","Novel",NA,10,"POLR2J, POLR2F, UBC, PSMD12, COPS2, RPS27A, COPS5, LAT, COPS6, UBB",1,"PSMD12",1,"LAT",0,NA,2
"206",23406,"COTL1",225,"HighConf","Novel",NA,3,"CD2BP2, CFL1, PDE6H",0,NA,0,NA,0,NA,0
"207",1327,"COX4I1",127,"MedConf","Novel",NA,7,"NDUFA2, NDUFS4, ALDOA, DBT, PMPCB, VAPB, PHB2",0,NA,0,NA,0,NA,0
"208",1385,"CREB1",100,"HighConf","Novel","PI3K-Akt signaling pathway, Thyroid hormone synthesis, TNF signaling pathway, cAMP signaling pathway, Osteoclast differentiation, Vasopressin-regulated water reabsorption, Relaxin signaling pathway, Renin secretion, Insulin secretion",15,"COPS5, MAPK13, PRKAR2B, ATF3, EPO, JUN, ARNT, RET, CEBPD, RBPJ, EDN1, ATF6B, PRKD1, G6PC, CREB3",0,NA,0,NA,2,"MAPK13, JUN",2
"209",10488,"CREB3",49,"MedConf","Novel","PI3K-Akt signaling pathway, Thyroid hormone synthesis, TNF signaling pathway, cAMP signaling pathway, Vasopressin-regulated water reabsorption, Relaxin signaling pathway, Insulin secretion",4,"CREB1, ATF3, ATF6B, PRKD1",0,NA,0,NA,0,NA,0
"210",10491,"CRTAP",459,"MedConf","Novel",NA,10,"LEPRE1, COL23A1, COL1A2, COL10A1, COL17A1, COL20A1, COL6A1, COL4A3, P4HB, COL4A2",0,NA,0,NA,0,NA,0
