"","EntrezID","GeneSymbol","GeneMappingID","ConfidenceCategory","Group","Pathway","Allnet.count","Ntwrk.all","NtwrkCount.Proteasome","Ntwrk.Proteasome","NtwrkCount.Toll-like receptor signaling pathway","Ntwrk.Toll-like receptor signaling pathway","NtwrkCount.Spliceosome","Ntwrk.Spliceosome","Total_Path_Hits.net.count"
"445",55692,"LUC7L",145,"MedConf","Novel",NA,3,"SNRPC, SNRPD3, PRPF8",0,NA,0,NA,3,"SNRPD3, SNRPC, PRPF8",3
"446",23643,"LY96",763,"HighConf","Toll-like receptor signaling pathway","NF-kappa B signaling pathway, Toll-like receptor signaling pathway",10,"TLR2, IKBKB, CD14, S100A8, TLR4, TOLLIP, EIF2AK2, TICAM1, TIRAP, MYD88",0,NA,8,"TOLLIP, TLR4, TLR2, TIRAP, TICAM1, MYD88, IKBKB, CD14",0,NA,8
"447",8567,"MADD",759,"HighConf","Novel",NA,2,"RIPK1, TNFRSF1A",0,NA,1,"RIPK1",0,NA,1
"448",84232,"MAF1",189,"MedConf","Novel",NA,1,"CSNK2A2",0,NA,0,NA,0,NA,0
"449",5608,"MAP2K6",134,"MedConf","Toll-like receptor signaling pathway","Toll-like receptor signaling pathway, MAPK signaling pathway, Rap1 signaling pathway, TNF signaling pathway, Osteoclast differentiation, Fc epsilon RI signaling pathway, GnRH signaling pathway",17,"BRAF, PEBP1, CDC42, RAP1A, TNFRSF1A, MAPK13, GNA15, CXCL11, PF4, TAOK3, MAP3K9, RIPK1, MAP3K3, RELA, MAPKAPK3, MAP3K7, UBC",0,NA,5,"RIPK1, RELA, MAPK13, MAP3K7, CXCL11",0,NA,5
"450",4215,"MAP3K3",81,"MedConf","Novel","MAPK signaling pathway, GnRH signaling pathway",8,"MAP2K6, TNFRSF1A, IL1B, ERC1, IKBKB, UBC, MAP3K7, RIPK1",0,NA,5,"RIPK1, MAP3K7, MAP2K6, IL1B, IKBKB",0,NA,5
"451",6885,"MAP3K7",71,"HighConf","Toll-like receptor signaling pathway","NF-kappa B signaling pathway, Toll-like receptor signaling pathway, MAPK signaling pathway, TNF signaling pathway, NOD-like receptor signaling pathway, Osteoclast differentiation, RIG-I-like receptor signaling pathway, T cell receptor signaling pathway",24,"RIPK1, IKBKB, RELA, MAP3K3, EIF2AK2, TGFB2, MAP2K6, KAT2B, CLTC, PDPK1, TLR4, TNFRSF1A, MYD88, BMPR1B, TIRAP, TLR2, IL1A, ERC1, CARD11, SMAD6, UBC, RPS27A, UBB, WDR5",0,NA,8,"TLR4, TLR2, TIRAP, RIPK1, RELA, MYD88, MAP2K6, IKBKB",0,NA,8
"452",1326,"MAP3K8",760,"MedConf","Toll-like receptor signaling pathway","Toll-like receptor signaling pathway, MAPK signaling pathway, TNF signaling pathway, T cell receptor signaling pathway",2,"RELA, IKBKB",0,NA,2,"RELA, IKBKB",0,NA,2
"453",4293,"MAP3K9",781,"MedConf","Novel",NA,2,"MAP2K6, CDC42",0,NA,1,"MAP2K6",0,NA,1
"454",5603,"MAPK13",394,"MedConf","Toll-like receptor signaling pathway","Toll-like receptor signaling pathway, MAPK signaling pathway, Rap1 signaling pathway, Leukocyte transendothelial migration, TNF signaling pathway, NOD-like receptor signaling pathway, Osteoclast differentiation, AGE-RAGE signaling pathway in diabetic complications, RIG-I-like receptor signaling pathway, Relaxin signaling pathway, Fc epsilon RI signaling pathway, Adrenergic signaling in cardiomyocytes, T cell receptor signaling pathway, Sphingolipid signaling pathway, GnRH signaling pathway, Th17 cell differentiation, Dopaminergic synapse, Platelet activation, Th1 and Th2 cell differentiation",21,"GNG10, STMN1, DUSP5, ELK4, DUSP7, MBP, CREB1, CDC25B, CDC42, DUSP6, MAX, GNG3, STAT1, MAP2K6, GNAO1, GNAI3, DUSP10, EEF2K, MAPKAPK3, JUN, SP1",0,NA,3,"STAT1, MAP2K6, JUN",0,NA,3
"455",7867,"MAPKAPK3",126,"MedConf","Novel","MAPK signaling pathway",5,"MAP2K6, MAPK13, PHC2, IL1A, UBC",0,NA,2,"MAPK13, MAP2K6",0,NA,2
"456",65108,"MARCKSL1",672,"MedConf","Novel","Fc gamma R-mediated phagocytosis",1,"UBC",0,NA,0,NA,0,NA,0
"457",4144,"MAT2A",674,"MedConf","Novel",NA,2,"UBC, SP1",0,NA,0,NA,0,NA,0
"458",4149,"MAX",80,"MedConf","Novel","MAPK signaling pathway",37,"EIF2S1, HCFC1, GAPDH, CCNE1, E2F3, TAF1, TAF4, TAF12, EIF4G1, SMAD4, NFYB, CFLAR, PDGFRB, BIRC5, NFYC, PPP2R5A, EIF4A1, MAPK13, CEBPD, COL1A2, TMEFF2, SIN3B, PMAIP1, SLC2A1, DNTT, HMGCS2, PHF20, MXI1, WNT5A, MYCT1, PTMA, ITGB1, HDAC2, MSH2, CCND2, SIN3A, WDR5",0,NA,1,"MAPK13",0,NA,1
"459",8932,"MBD2",61,"MedConf","Novel",NA,6,"CHD4, MTA2, SAP30BP, MBD3, SIN3A, HDAC2",0,NA,0,NA,0,NA,0
"460",53615,"MBD3",353,"MedConf","Novel",NA,11,"PHF21A, ZFPM1, PHF12, SIN3A, MBD2, HDAC2, MORF4L1, CHD4, HDAC4, KAT2B, MTA2",0,NA,0,NA,0,NA,0
"461",4155,"MBP",127,"HighConf","Novel",NA,1,"MAPK13",0,NA,1,"MAPK13",0,NA,1
"462",4158,"MC2R",459,"MedConf","Novel","cAMP signaling pathway, Neuroactive ligand-receptor interaction",11,"GHRH, GPBAR1, HTR6, PTGER2, DRD5, HRH2, VIPR1, CALCR, PTGIR, SCT, ADRB2",0,NA,0,NA,0,NA,0
"463",8888,"MCM3AP",625,"HighConf","Novel",NA,4,"UBC, THOC2, RAE1, POLDIP3",0,NA,0,NA,1,"THOC2",1
"464",84515,"MCM8",159,"MedConf","Novel",NA,7,"POLE, E2F3, GMNN, RPS27A, UBB, UBC, ATR",0,NA,0,NA,0,NA,0
"465",4194,"MDM4",632,"MedConf","Novel",NA,3,"YWHAG, SFN, UBC",0,NA,0,NA,0,NA,0
"466",84246,"MED10",217,"HighConf","Novel",NA,12,"MED8, MED21, MED19, KLF4, CEBPD, EGR2, MED7, POLR2F, NCOA6, MED26, CCND3, MED14",0,NA,0,NA,0,NA,0
"467",9282,"MED14",120,"MedConf","Novel","Thyroid hormone signaling pathway",12,"MED7, MED26, MED10, MED8, MED21, MED19, KLF4, CEBPD, EGR2, UBC, CCND3, NCOA6",0,NA,0,NA,0,NA,0
"468",219541,"MED19",280,"MedConf","Novel",NA,11,"KLF4, CEBPD, EGR2, MED8, CCND3, MED14, NCOA6, MED26, MED21, MED10, MED7",0,NA,0,NA,0,NA,0
"469",9412,"MED21",279,"HighConf","Novel",NA,13,"MED19, KLF4, CEBPD, EGR2, NCOA6, UBC, CCND3, JUN, MED8, MED10, MED26, MED7, MED14",0,NA,1,"JUN",0,NA,1
"470",9441,"MED26",215,"MedConf","Novel",NA,13,"POLR2J, MED10, MED8, MED21, MED19, KLF4, CEBPD, EGR2, POLR2F, NCOA6, MED7, CCND3, MED14",0,NA,0,NA,0,NA,0
"471",9443,"MED7",213,"MedConf","Novel",NA,11,"MED26, MED10, MED8, MED21, MED19, KLF4, CEBPD, EGR2, CCND3, NCOA6, MED14",0,NA,0,NA,0,NA,0
"472",112950,"MED8",276,"MedConf","Novel",NA,11,"MED21, MED19, KLF4, CEBPD, EGR2, CCND3, MED26, MED10, MED14, MED7, NCOA6",0,NA,0,NA,0,NA,0
"473",4236,"MFAP1",100,"MedConf","Novel",NA,12,"PRPF8, RBM39, SNRPD3, XAB2, SF3B2, SNW1, SF3B1, SF3B6, BCAS2, IK, PRPF38A, UBC",0,NA,0,NA,9,"XAB2, SNW1, SNRPD3, SF3B6, SF3B2, SF3B1, PRPF8, PRPF38A, BCAS2",9
"474",4240,"MFGE8",803,"MedConf","Novel",NA,6,"ODAM, ITGAV, TTR, SEMG1, FGA, PRL",0,NA,0,NA,0,NA,0
"475",4242,"MFNG",352,"MedConf","Novel","Notch signaling pathway",1,"JAG1",0,NA,0,NA,0,NA,0
"476",4257,"MGST1",438,"MedConf","Novel","Platinum drug resistance",10,"GPX4, GSTO1, CYP2A6, CYP3A5, GPX1, GSTA1, GPX3, ADH4, GSTA3, GSTP1",0,NA,0,NA,0,NA,0
"477",79003,"MIS12",49,"MedConf","Novel",NA,16,"PLK1, RAD21, FGA, HNRNPH1, BIRC5, NUP43, BUB1B, CENPH, ITGB3BP, RANGAP1, CENPO, CENPP, RANBP2, KIF18A, CDCA8, TF",0,NA,0,NA,0,NA,0
"478",2862,"MLNR",554,"MedConf","Novel","Neuroactive ligand-receptor interaction",20,"UTS2B, GPR4, XCL2, GNRH2, AGT, TACR1, KALRN, GNA11, NMUR2, TACR3, ADRBK1, GNA15, LTB4R, BDKRB1, NMS, PROK1, TRH, AVPR1A, EDN1, KISS1",0,NA,0,NA,0,NA,0
"479",4311,"MME",857,"MedConf","Novel","Hematopoietic cell lineage",1,"AGT",0,NA,0,NA,0,NA,0
"480",10933,"MORF4L1",70,"MedConf","Novel",NA,10,"PHF12, MBD3, SIN3B, PHF21A, SIN3A, UBC, CHD4, MTA2, HDAC2, HDAC4",0,NA,0,NA,0,NA,0
"481",4342,"MOS",836,"HighConf","Novel","Regulation of actin cytoskeleton, MAPK signaling pathway",1,"MRAS",0,NA,0,NA,0,NA,0
"482",8777,"MPDZ",419,"MedConf","Novel",NA,7,"CLDN14, CLDN2, CLDN6, CLDN15, JAM3, CLDN11, CLDN19",0,NA,0,NA,0,NA,0
"483",22808,"MRAS",344,"MedConf","Novel","Regulation of actin cytoskeleton, MAPK signaling pathway, Rap1 signaling pathway, Ras signaling pathway, Mitophagy - animal, Phospholipase D signaling pathway",9,"PIK3R3, ARHGEF6, BRAP, RASA3, RAPGEF5, RASAL2, RASA4, MOS, BRAF",0,NA,1,"PIK3R3",0,NA,1
"484",64979,"MRPL36",177,"MedConf","Novel","Ribosome",2,"SRP54, RPL23A",0,NA,0,NA,0,NA,0
"485",6183,"MRPS12",603,"MedConf","Novel","Ribosome",3,"MRPS35, MRPS18C, UBC",0,NA,0,NA,0,NA,0
"486",51023,"MRPS18C",48,"MedConf","Novel","Ribosome",1,"MRPS12",0,NA,0,NA,0,NA,0
"487",60488,"MRPS35",47,"HighConf","Novel",NA,1,"MRPS12",0,NA,0,NA,0,NA,0
"488",4436,"MSH2",15,"MedConf","Novel","Platinum drug resistance",10,"PCNA, MAX, JUN, ATR, POLE, E2F3, IK, XPA, UBB, UBC",0,NA,1,"JUN",0,NA,1
"489",4481,"MSR1",813,"MedConf","Novel","Phagosome",3,"CALR, APOB, HSP90B1",0,NA,0,NA,0,NA,0
"490",4502,"MT2A",416,"MedConf","Novel",NA,8,"ICAM1, IRF6, GBP2, NCAM1, JUN, SP1, IRF9, OASL",0,NA,1,"JUN",0,NA,1
"491",9219,"MTA2",63,"HighConf","Novel",NA,12,"MORF4L1, KAT2B, PHF12, MBD3, PHF21A, ZFPM1, UBC, HDAC2, HDAC4, CHD4, MBD2, SIN3A",0,NA,0,NA,0,NA,0
"492",4544,"MTNR1B",449,"MedConf","Novel","Neuroactive ligand-receptor interaction",28,"GNG10, CXCR3, NPY, DRD2, PNOC, CXCL11, HTR1A, SSTR4, PTGDR2, S1PR2, HCAR2, CHRM2, NPBWR2, RGS20, FPR3, NMS, BDKRB1, GNAI3, CCR8, NMUR2, CXCL8, AGT, CXCR5, C5, OPRM1, CXCL13, CXCR4, GNG3",0,NA,2,"CXCL8, CXCL11",0,NA,2
"493",4593,"MUSK",809,"MedConf","Novel",NA,3,"AGRN, CDC42, PTK2B",0,NA,0,NA,0,NA,0
"494",4595,"MUTYH",615,"MedConf","Novel","Base excision repair",2,"PCNA, UBC",0,NA,0,NA,0,NA,0
"495",4598,"MVK",773,"MedConf","Novel",NA,3,"NFYB, SP1, NFYC",0,NA,0,NA,0,NA,0
"496",4601,"MXI1",767,"MedConf","Novel",NA,1,"MAX",0,NA,0,NA,0,NA,0
"497",4605,"MYBL2",776,"HighConf","Novel",NA,6,"PLK1, E2F3, CCNB2, LIN52, CCNE1, LIN9",0,NA,0,NA,0,NA,0
"498",80177,"MYCT1",769,"HighConf","Novel",NA,1,"MAX",0,NA,0,NA,0,NA,0
"499",4615,"MYD88",317,"HighConf","Toll-like receptor signaling pathway","NF-kappa B signaling pathway, Toll-like receptor signaling pathway, NOD-like receptor signaling pathway",18,"IRAK1, TIRAP, NFKBIB, TLR2, IL1B, IL1A, TOLLIP, LY96, IL1RN, UBC, NGFR, IKBKB, S100A8, TLR4, MAP3K7, RELA, EIF2AK2, CD14",0,NA,11,"TOLLIP, TLR4, TLR2, TIRAP, RELA, MAP3K7, LY96, IRAK1, IL1B, IKBKB, CD14",0,NA,11
"500",4632,"MYL1",581,"MedConf","Novel",NA,1,"MYLPF",0,NA,0,NA,0,NA,0
"501",58498,"MYL7",875,"MedConf","Novel","Regulation of actin cytoskeleton, Leukocyte transendothelial migration, Focal adhesion",1,"MYLK2",0,NA,0,NA,0,NA,0
"502",85366,"MYLK2",520,"HighConf","Novel","Regulation of actin cytoskeleton, Focal adhesion, Platelet activation",3,"MYL7, MYLPF, PRKX",0,NA,0,NA,0,NA,0
"503",29895,"MYLPF",876,"MedConf","Novel","Regulation of actin cytoskeleton, Leukocyte transendothelial migration, Focal adhesion",2,"MYLK2, MYL1",0,NA,0,NA,0,NA,0
"504",10135,"NAMPT",681,"HighConf","Novel","NOD-like receptor signaling pathway",1,"UBC",0,NA,0,NA,0,NA,0
"505",4684,"NCAM1",786,"MedConf","Novel",NA,12,"ICAM1, CACNB4, CNTN2, CACNA1C, IRF6, AGRN, MT2A, IRF9, GBP2, KRAS, OASL, PRNP",0,NA,0,NA,0,NA,0
"506",23054,"NCOA6",119,"HighConf","Novel",NA,19,"MED14, MED7, MED26, MED10, NFYB, MED8, MED21, MED19, YAP1, NFYC, AGT, RORA, ALAS1, FHL2, HMGCS2, CTGF, WDR5, SP1, SIN3A",0,NA,0,NA,0,NA,0
"507",23385,"NCSTN",258,"HighConf","Novel","Notch signaling pathway",11,"YAP1, ITGB3BP, JAG1, NOTCH4, IK, DTX1, UBB, RPS27A, UBC, RELA, NGFR",0,NA,1,"RELA",0,NA,1
"508",4694,"NDUFA1",10,"MedConf","Novel",NA,4,"RBM39, SF3B2, CCAR1, IK",0,NA,0,NA,1,"SF3B2",1
"509",84901,"NFATC2IP",673,"MedConf","Novel",NA,2,"UBC, TOP2A",0,NA,0,NA,0,NA,0
"510",4793,"NFKBIB",400,"MedConf","Novel","NOD-like receptor signaling pathway, Chemokine signaling pathway, RIG-I-like receptor signaling pathway, T cell receptor signaling pathway, Th17 cell differentiation, Th1 and Th2 cell differentiation",7,"AGER, EIF2AK2, IKBKB, TICAM1, RELA, MYD88, RIPK1",0,NA,5,"TICAM1, RIPK1, RELA, MYD88, IKBKB",0,NA,5
"511",4794,"NFKBIE",762,"HighConf","Novel","T cell receptor signaling pathway, Th17 cell differentiation, Th1 and Th2 cell differentiation",2,"IKBKB, RELA",0,NA,2,"RELA, IKBKB",0,NA,2
"512",4801,"NFYB",233,"MedConf","Novel",NA,7,"PDGFRB, NFYC, MVK, MAX, NCOA6, HSPA5, SP1",0,NA,0,NA,0,NA,0
"513",4802,"NFYC",324,"MedConf","Novel",NA,8,"MVK, NFYB, MAX, PDGFRB, HSPA5, SP1, UBC, NCOA6",0,NA,0,NA,0,NA,0
"514",4804,"NGFR",18,"MedConf","Novel","PI3K-Akt signaling pathway, Cytokine-cytokine receptor interaction, Rap1 signaling pathway, Ras signaling pathway",20,"RPS27A, IKBKB, RELA, CDC42, RHOB, NCSTN, MYD88, ARHGDIB, ITGB3BP, PIK3R3, SHC2, EFNA2, FGF9, SMPD2, RTN4, FGF12, FGF8, FGF10, UBB, UBC",0,NA,4,"RELA, PIK3R3, MYD88, IKBKB",0,NA,4
"515",84365,"NIFK",97,"MedConf","Novel",NA,15,"RPL27, RPL3, RPL3L, SF3B1, PA2G4, RRP1, RPL4, RPL19, RPS8, RPL23A, RPL31, NOP2, RPS2, UBC, RRP9",0,NA,0,NA,1,"SF3B1",1
"516",25836,"NIPBL",203,"HighConf","Novel",NA,1,"RAD21",0,NA,0,NA,0,NA,0
"517",58484,"NLRC4",340,"MedConf","Novel","NOD-like receptor signaling pathway",1,"IL1B",0,NA,1,"IL1B",0,NA,1
"518",79671,"NLRX1",868,"MedConf","Novel","NOD-like receptor signaling pathway, RIG-I-like receptor signaling pathway",1,"IFIH1",0,NA,0,NA,0,NA,0
"519",9111,"NMI",663,"MedConf","Novel",NA,6,"CCND3, BCL2L1, CCND2, UBC, CCNE1, PCNA",0,NA,0,NA,0,NA,0
"520",129521,"NMS",538,"MedConf","Novel",NA,43,"BDKRB1, KISS1, PROK1, TRH, LTB4R, MLNR, UTS2B, GPR4, XCL2, GNRH2, HCAR2, TACR1, PTGDR2, CXCL13, GNA15, NPY, AGT, CCR8, DRD2, MTNR1B, NPBWR2, CXCR3, GNA11, CHRM2, TACR3, KALRN, CXCR4, HTR1A, ADRBK1, CXCL8, GNAI3, RGS20, S1PR2, AVPR1A, NMUR2, C5, CXCR5, CXCL11, EDN1, SSTR4, PNOC, OPRM1, FPR3",0,NA,2,"CXCL8, CXCL11",0,NA,2
"521",56923,"NMUR2",395,"MedConf","Novel","Neuroactive ligand-receptor interaction",43,"AGT, ADRBK1, GNA15, CXCR5, CXCL13, CXCL8, MTNR1B, CXCR3, EDN1, TACR1, TACR3, NPY, DRD2, PNOC, GNA11, KALRN, CXCL11, HTR1A, SSTR4, AVPR1A, PTGDR2, S1PR2, HCAR2, CHRM2, NPBWR2, RGS20, FPR3, NMS, BDKRB1, KISS1, PROK1, TRH, LTB4R, MLNR, UTS2B, GPR4, XCL2, GNRH2, GNAI3, OPRM1, C5, CCR8, CXCR4",0,NA,2,"CXCL8, CXCL11",0,NA,2
"522",4839,"NOP2",83,"MedConf","Novel",NA,7,"RPL23A, RPL4, RPS8, RPL19, NIFK, RRP1, UBC",0,NA,0,NA,0,NA,0
"523",4855,"NOTCH4",425,"MedConf","Novel","Thyroid hormone signaling pathway, Notch signaling pathway",8,"POFUT1, SNW1, JAG1, RBPJ, KAT2B, FBXW7, NCSTN, JUN",0,NA,1,"JUN",1,"SNW1",2
"524",2832,"NPBWR2",535,"MedConf","Novel","Neuroactive ligand-receptor interaction",26,"RGS20, FPR3, NMS, BDKRB1, CHRM2, CXCL8, MTNR1B, CXCR3, AGT, S1PR2, PNOC, NMUR2, C5, GNAI3, CXCR4, CXCR5, OPRM1, CCR8, SSTR4, NPY, CXCL11, DRD2, PTGDR2, HTR1A, HCAR2, CXCL13",0,NA,2,"CXCL8, CXCL11",0,NA,2
"525",4852,"NPY",479,"MedConf","Novel","cAMP signaling pathway",26,"DRD2, PNOC, CXCL11, HTR1A, SSTR4, PTGDR2, S1PR2, HCAR2, CHRM2, NPBWR2, RGS20, FPR3, NMS, BDKRB1, OPRM1, CCR8, CXCL13, MTNR1B, C5, AGT, NMUR2, GNAI3, CXCR3, CXCR4, CXCR5, CXCL8",0,NA,2,"CXCL8, CXCL11",0,NA,2
"526",8431,"NR0B2",113,"MedConf","Novel",NA,7,"ESRRA, NR4A1, NR1D1, RORA, RARG, UBC, SIN3A",0,NA,0,NA,0,NA,0
"527",9572,"NR1D1",405,"MedConf","Novel",NA,6,"RORA, RARG, CREB1, ESRRA, NR4A1, NR0B2",0,NA,0,NA,0,NA,0
"528",3164,"NR4A1",368,"MedConf","Novel","PI3K-Akt signaling pathway, MAPK signaling pathway",8,"NR1D1, RORA, RARG, PSMC1, PSMD2, ESRRA, NR0B2, UBC",2,"PSMD2, PSMC1",0,NA,0,NA,2
"529",145957,"NRG4",737,"MedConf","Novel",NA,1,"EGFR",0,NA,0,NA,0,NA,0
"530",8828,"NRP2",839,"MedConf","Novel",NA,2,"FLT4, PLXNA1",0,NA,0,NA,0,NA,0
"531",55968,"NSFL1C",617,"MedConf","Novel",NA,4,"UBC, VCP, YOD1, PSMD2",1,"PSMD2",0,NA,0,NA,1
"532",30833,"NT5C",585,"MedConf","Novel",NA,11,"PDE6H, PDE6A, ENTPD4, AK4, PDE1B, ITPA, AMPD1, AK7, PDE5A, DCK, HPRT1",0,NA,0,NA,0,NA,0
"533",9631,"NUP155",433,"MedConf","Novel","RNA transport",12,"NUP188, SRSF2, SRSF3, NXF1, SRRM1, GCKR, SNRPD3, UBC, SRSF1, RAE1, NUP43, RANBP2",0,NA,0,NA,4,"SRSF3, SRSF2, SRSF1, SNRPD3",4
"534",23511,"NUP188",697,"MedConf","Novel","RNA transport",12,"NUP43, GCKR, SRRM1, UBC, RANBP2, SRSF1, NXF1, SRSF3, SNRPD3, NUP155, SRSF2, RAE1",0,NA,0,NA,4,"SRSF3, SRSF2, SRSF1, SNRPD3",4
"535",348995,"NUP43",297,"MedConf","Novel","RNA transport",24,"BUB1B, CENPH, ITGB3BP, RANGAP1, CENPO, CENPP, RANBP2, NUP155, KIF18A, CDCA8, NUP188, SRRM1, RAE1, SNRPD3, PLK1, UBC, BIRC5, SRSF2, MIS12, SRSF1, GCKR, NXF1, SRSF3, RAD21",0,NA,0,NA,4,"SRSF3, SRSF2, SRSF1, SNRPD3",4
"536",10482,"NXF1",202,"HighConf","Novel","RNA transport",13,"RAE1, SRSF2, SRSF1, SRSF3, NUP43, RANGAP1, RANBP2, NUP155, NUP188, NXT1, FYTTD1, UBC, SRRM1",0,NA,0,NA,3,"SRSF3, SRSF2, SRSF1",3
"537",29107,"NXT1",800,"MedConf","Novel","RNA transport",1,"NXF1",0,NA,0,NA,0,NA,0
"538",8638,"OASL",375,"HighConf","Novel",NA,10,"EGR1, MT2A, ICAM1, IRF6, GBP2, NCAM1, YARS, ACACB, IRF9, ISG15",0,NA,0,NA,0,NA,0
"539",51686,"OAZ3",318,"HighConf","Novel",NA,22,"PSMF1, PSMB4, PSMD6, PSMB5, PSMA4, PSMD12, PSMD11, PSMB2, PSMA3, PSMD7, PSMC5, PSMC4, PSMC1, PSMB1, PSMA6, PSMD3, PSMC2, PSMA1, PSMA7, PSMA5, PSMD2, PSMD1",22,"PSMF1, PSMD7, PSMD6, PSMD3, PSMD2, PSMD12, PSMD11, PSMD1, PSMC5, PSMC4, PSMC2, PSMC1, PSMB5, PSMB4, PSMB2, PSMB1, PSMA7, PSMA6, PSMA5, PSMA4, PSMA3, PSMA1",0,NA,0,NA,22
"540",54959,"ODAM",600,"MedConf","Novel",NA,5,"MFGE8, PRL, FGA, TTR, SEMG1",0,NA,0,NA,0,NA,0
"541",8473,"OGT",193,"MedConf","Novel",NA,5,"PHF20, SIN3A, UBC, HCFC1, WDR5",0,NA,0,NA,0,NA,0
"542",4988,"OPRM1",12,"MedConf","Novel","Neuroactive ligand-receptor interaction",34,"CCR8, GNG3, GNAI3, GNAO1, CXCR4, C5, NMUR2, AGT, ADRBK1, CXCR5, CXCL13, CXCL8, MTNR1B, GNG10, CXCR3, NPY, DRD2, PNOC, GNAT2, CXCL11, HTR1A, SSTR4, PTGDR2, S1PR2, HCAR2, CHRM2, NPBWR2, RGS20, FPR3, NMS, BDKRB1, RANBP9, GRK4, UBC",0,NA,2,"CXCL8, CXCL11",0,NA,2
"543",55593,"OTUD5",752,"MedConf","Novel","RIG-I-like receptor signaling pathway",1,"RPS27A",0,NA,0,NA,0,NA,0
"544",5034,"P4HB",198,"HighConf","Novel",NA,8,"CALR, HSP90B1, APOB, PLOD3, COL1A2, COL10A1, LEPRE1, UBC",0,NA,0,NA,0,NA,0
"545",5036,"PA2G4",255,"MedConf","Novel",NA,10,"GNL2, UBC, RPL4, RPL24, NIFK, RAE1, RPL3L, RPL23A, RPL27, RPL3",0,NA,0,NA,0,NA,0
"546",80227,"PAAF1",726,"HighConf","Novel",NA,11,"PSMC4, PSMD7, PSMD11, PSMD3, PSMD2, PSMC2, PSMD6, PSMD1, PSMD12, PSMC1, PSMC5",11,"PSMD7, PSMD6, PSMD3, PSMD2, PSMD12, PSMD11, PSMD1, PSMC5, PSMC4, PSMC2, PSMC1",0,NA,0,NA,11
"547",8761,"PABPC4",651,"MedConf","Novel","RNA transport",1,"UBC",0,NA,0,NA,0,NA,0
"548",140886,"PABPC5",705,"MedConf","Novel","RNA transport",1,"UBC",0,NA,0,NA,0,NA,0
"549",5050,"PAFAH1B3",499,"MedConf","Novel","Ether lipid metabolism",6,"PLA2G6, PLA2G4D, JMJD7-PLA2G4B, CEPT1, PLA2G4A, UBC",0,NA,0,NA,0,NA,0
"550",5051,"PAFAH2",871,"MedConf","Novel","Ether lipid metabolism",5,"PLA2G4A, PLA2G6, CEPT1, JMJD7-PLA2G4B, PLA2G4D",0,NA,0,NA,0,NA,0
"551",10914,"PAPOLA",323,"MedConf","Novel",NA,23,"PCF11, POLR2F, POLR2J, SRSF3, CD2BP2, CCAR1, UBC, SRRM1, YBX1, SF3B2, HNRNPM, SF3B6, EFTUD2, PTBP1, SF3B1, SRSF1, SRSF2, HNRNPA2B1, EXOSC10, PHF5A, HNRNPH1, SNRPD3, PRPF8",0,NA,0,NA,11,"SRSF3, SRSF2, SRSF1, SNRPD3, SF3B6, SF3B2, SF3B1, PRPF8, PHF5A, HNRNPM, EFTUD2",11
"552",56288,"PARD3",219,"MedConf","Novel","Rap1 signaling pathway, Chemokine signaling pathway, Neuroactive ligand-receptor interaction",9,"CDH5, JAM3, PARD6G, PVRL4, RPS27A, UBC, UBB, CDC42, YWHAH",0,NA,0,NA,0,NA,0
"553",84552,"PARD6G",794,"MedConf","Novel","Rap1 signaling pathway",4,"PARD3, CDH5, CDC42, C9orf172",0,NA,0,NA,0,NA,0
"554",5071,"PARK2",19,"MedConf","Novel","Mitophagy - animal",9,"PSMA1, PSMC5, RPS27A, PSMA4, FBP1, PARK7, UBC, DNAJA1, STUB1",3,"PSMC5, PSMA4, PSMA1",0,NA,0,NA,3
"555",11315,"PARK7",658,"MedConf","Novel",NA,2,"PARK2, UBC",0,NA,0,NA,0,NA,0
"556",5073,"PARN",698,"MedConf","Novel",NA,7,"EXOSC5, CXCL8, EIF4G1, UBC, EXOSC4, EIF4A1, EIF4B",0,NA,1,"CXCL8",0,NA,1
"557",142,"PARP1",283,"MedConf","Novel","NF-kappa B signaling pathway, Base excision repair, Apoptosis",7,"POLB, SMAD4, UBE2I, PCNA, UBC, RELA, SUMO3",0,NA,1,"RELA",0,NA,1
"558",51585,"PCF11",771,"HighConf","Novel",NA,21,"SF3B1, SNRPD3, SF3B2, PAPOLA, HNRNPH1, POLR2J, HNRNPA2B1, YBX1, PHF5A, CCAR1, SRSF2, HNRNPM, SRSF3, PRPF8, POLR2F, CD2BP2, EFTUD2, SF3B6, SRSF1, SRRM1, PTBP1",0,NA,0,NA,11,"SRSF3, SRSF2, SRSF1, SNRPD3, SF3B6, SF3B2, SF3B1, PRPF8, PHF5A, HNRNPM, EFTUD2",11
"559",5111,"PCNA",50,"MedConf","Novel","Base excision repair, Cell cycle",29,"RPS27A, CCND3, CCND2, ISG15, UBE2I, RAD51, USP1, CCNE1, POLE, LIN52, LIN9, TOP2A, DAD1, PARP1, CDC25C, POLB, TBPL2, LIG1, POLD4, UBE2V2, MUTYH, ING1, NMI, POLD3, FAHD2B, MSH2, UBB, UBC, SUMO3",0,NA,0,NA,0,NA,0
"560",5153,"PDE1B",583,"MedConf","Novel","Renin secretion",11,"AMPD1, NT5C, ENTPD4, AK4, GNAI3, ITPA, HPRT1, AK7, GUCY2D, DCK, GUCY1B3",0,NA,0,NA,0,NA,0
"561",8654,"PDE5A",514,"MedConf","Novel",NA,6,"GUCY2D, NT5C, ENTPD4, GUCY1B3, ITPA, HPRT1",0,NA,0,NA,0,NA,0
