"","EntrezID","GeneSymbol","GeneMappingID","ConfidenceCategory","Group","Pathway","Allnet.count","Ntwrk.all","NtwrkCount.Toll-like receptor signaling pathway","Ntwrk.Toll-like receptor signaling pathway","NtwrkCount.NA","Ntwrk.NA","NtwrkCount.NA","Ntwrk.NA","Total_Path_Hits.net.count"
"475",5906,"RAP1A",173,"MedConf","Novel","Rap1 signaling pathway, Leukocyte transendothelial migration, MAPK signaling pathway, Chemokine signaling pathway, Ras signaling pathway, cAMP signaling pathway, Focal adhesion, Platelet activation",13,"EPO, PDPK1, ITGAM, CTNND1, PIK3R3, PRKX, SKAP1, RAPGEF5, GAB2, MAP3K2, ITGB1, CDC42, BRAF",1,"PIK3R3",0,"",0,"",1
"476",9771,"RAPGEF5",563,"MedConf","Novel","Rap1 signaling pathway, Ras signaling pathway",2,"MRAS, RAP1A",0,NA,0,"",0,"",0
"477",22821,"RASA3",590,"MedConf","Novel","Ras signaling pathway",1,"MRAS",0,NA,0,"",0,"",0
"478",10156,"RASA4",592,"HighConf","Novel","Ras signaling pathway",1,"MRAS",0,NA,0,"",0,"",0
"479",9462,"RASAL2",591,"HighConf","Novel","Ras signaling pathway",1,"MRAS",0,NA,0,"",0,"",0
"480",5930,"RBBP6",132,"MedConf","Novel",NA,3,"SSU72, PAPOLA, GINS2",0,NA,0,"",0,"",0
"481",9584,"RBM39",96,"HighConf","Novel",NA,4,"SAP30BP, PRPF38A, NDUFA1, MFAP1",0,NA,0,"",0,"",0
"482",3516,"RBPJ",45,"MedConf","Novel","Notch signaling pathway",5,"HDAC2, SNW1, E2F3, CREB1, GATA3",0,NA,0,"",0,"",0
"483",51308,"REEP2",548,"MedConf","Novel",NA,4,"GTSE1, CYP2A6, GRAMD3, BIRC5",0,NA,0,"",0,"",0
"484",5970,"RELA",60,"MedConf","Toll-like receptor signaling pathway","PI3K-Akt signaling pathway, NF-kappa B signaling pathway, Toll-like receptor signaling pathway, MAPK signaling pathway, TNF signaling pathway, Chemokine signaling pathway, NOD-like receptor signaling pathway, Ras signaling pathway, cAMP signaling pathway, Relaxin signaling pathway, Mitophagy - animal, Osteoclast differentiation, AGE-RAGE signaling pathway in diabetic complications, Sphingolipid signaling pathway, Apoptosis, RIG-I-like receptor signaling pathway, Th17 cell differentiation",32,"SMARCE1, SP1, JUN, STAT1, TAF1, IL12A, NCSTN, PDPK1, TLR4, TNFRSF1A, MYD88, TICAM1, CEBPD, TLR2, ICAM1, ERC1, IRF6, EGR2, EHMT1, TFF3, CARD11, BCL3, MAP3K8, NFKBIE, IL17A, PPP2CB, RIPK1, HDAC2, MAP3K7, NGFR, IKBKB, UBB",11,"TLR4, TLR2, TICAM1, STAT1, RIPK1, MYD88, MAP3K8, MAP3K7, JUN, IL12A, IKBKB",0,"",0,"",11
"485",473,"RERE",489,"HighConf","Novel",NA,1,"HDAC2",0,NA,0,"",0,"",0
"486",8601,"RGS20",382,"HighConf","Novel",NA,19,"FPR3, NMS, BDKRB1, DRD2, C5, MTNR1B, PTGDR2, SSTR4, CXCL11, HTR1A, HCAR2, CXCR3, GNAI3, DRD3, OPRM1, CXCL13, CXCR4, CCR8, NMUR2",1,"CXCL11",0,"",0,"",1
"487",8787,"RGS9",278,"MedConf","Novel",NA,4,"GNAT2, PDE6H, PDE6A, GNAI3",0,NA,0,"",0,"",0
"488",388,"RHOB",170,"MedConf","Novel",NA,10,"ARHGEF3, ARHGEF6, ARHGAP32, ARHGAP5, ARHGAP20, RHOF, ARHGAP15, CDC42, NGFR, A2M",0,NA,0,"",0,"",0
"489",54509,"RHOF",391,"HighConf","Novel",NA,9,"ARHGAP15, ARHGEF3, ARHGAP32, RHOB, ARHGAP5, A2M, ARHGAP20, ARHGEF6, CDC42",0,NA,0,"",0,"",0
"490",83547,"RILP",298,"MedConf","Novel","Phagosome",5,"DYNC1I2, DYNC2LI1, TUBA1A, DYNC1H1, DYNC1I1",0,NA,0,"",0,"",0
"491",353116,"RILPL1",338,"MedConf","Novel",NA,1,"PHKB",0,NA,0,"",0,"",0
"492",8737,"RIPK1",58,"MedConf","Toll-like receptor signaling pathway","NF-kappa B signaling pathway, Toll-like receptor signaling pathway, TNF signaling pathway, NOD-like receptor signaling pathway, Apoptosis, RIG-I-like receptor signaling pathway",10,"IKBKB, RELA, MAP3K3, STAT1, CFLAR, TNFRSF1A, TICAM1, CYLD, MADD, MAP3K7",5,"TICAM1, STAT1, RELA, MAP3K7, IKBKB",0,"",0,"",5
"493",6143,"RPL19",77,"MedConf","Novel",NA,23,"NIFK, EIF2S1, RPL37, RPL27, RPL26L1, RPL3L, EIF3I, EFTUD2, EIF3A, EIF3J, EIF2S2, EIF2S3, EIF4B, EIF4G1, EIF4A1, RPL31, RPLP2, RPL4, GNB2L1, RPS8, RPS2, RPL24, RPL32",0,NA,0,"",0,"",0
"494",6152,"RPL24",70,"MedConf","Novel",NA,20,"RPS2, RPS8, RPLP2, RPL31, RPL32, RPL19, EIF2S1, RPL37, RPL27, RPL26L1, RPL3L, EIF3I, EIF3A, EIF3J, EIF2S2, EIF2S3, EIF4B, EIF4G1, EIF4A1, RPL4",0,NA,0,"",0,"",0
"495",51121,"RPL26L1",86,"MedConf","Novel",NA,20,"RPL3L, EIF3I, EIF3A, EIF3J, EIF2S2, EIF2S3, EIF4B, EIF4G1, EIF4A1, RPLP2, RPL37, RPL4, RPL19, RPL27, RPS8, RPL32, RPL31, RPS2, RPL24, EIF2S1",0,NA,0,"",0,"",0
"496",6155,"RPL27",85,"MedConf","Novel",NA,21,"RPL26L1, RPL3L, EIF3I, EIF3A, EIF3J, EIF2S2, EIF2S3, EIF4B, EIF4G1, EIF4A1, RPL32, RPS2, RPL19, RPS8, RPLP2, RPL37, RPL4, RPL24, NIFK, RPL31, EIF2S1",0,NA,0,"",0,"",0
"497",6160,"RPL31",74,"HighConf","Novel",NA,21,"RPL32, RPL19, NIFK, EIF2S1, RPL37, RPL27, RPL26L1, RPL3L, EIF3I, EIF3A, EIF3J, EIF2S2, EIF2S3, EIF4B, EIF4G1, EIF4A1, RPL4, RPS8, RPLP2, RPL24, RPS2",0,NA,0,"",0,"",0
"498",6161,"RPL32",76,"MedConf","Novel",NA,21,"RPL19, EIF2S1, RPL37, RPL27, RPL26L1, RPL3L, EIF3I, EIF3A, EIF3J, EIF2S2, EIF2S3, EIF4B, EIF4G1, EIF4A1, RPS8, RPL4, RPL24, RPLP2, GNB2L1, RPL31, RPS2",0,NA,0,"",0,"",0
"499",6167,"RPL37",84,"HighConf","Novel",NA,20,"RPL27, RPL26L1, RPL3L, EIF3I, EIF3A, EIF3J, EIF2S2, EIF2S3, EIF4B, EIF4G1, EIF4A1, RPL4, RPS2, RPL31, EIF2S1, RPLP2, RPL32, RPS8, RPL19, RPL24",0,NA,0,"",0,"",0
"500",6123,"RPL3L",87,"MedConf","Novel",NA,21,"EIF3I, EIF3A, EIF3J, EIF2S2, EIF2S3, EIF4B, EIF4G1, EIF4A1, RPL37, RPL26L1, RPS2, RPL4, RPLP2, RPL31, RPL32, RPL27, RPL19, NIFK, EIF2S1, RPS8, RPL24",0,NA,0,"",0,"",0
"501",6124,"RPL4",69,"MedConf","Novel",NA,22,"RPL24, RPS2, RPS8, RPLP2, RPL31, GNB2L1, RPL32, RPL19, NIFK, EIF2S1, RPL37, RPL27, RPL26L1, RPL3L, EIF3I, EIF3A, EIF3J, EIF2S2, EIF2S3, EIF4B, EIF4G1, EIF4A1",0,NA,0,"",0,"",0
"502",6181,"RPLP2",73,"HighConf","Novel",NA,20,"RPL31, RPL32, RPL19, EIF2S1, RPL37, RPL27, RPL26L1, RPL3L, EIF3I, EIF3A, EIF3J, EIF2S2, EIF2S3, EIF4B, EIF4G1, EIF4A1, RPL24, RPS2, RPL4, RPS8",0,NA,0,"",0,"",0
"503",6187,"RPS2",71,"HighConf","Novel",NA,25,"RPS8, RPLP2, RPL31, GNB2L1, RPL32, RPL19, NIFK, EIF2S1, RPL37, RPL27, RPL26L1, RPL3L, EIF3I, EFTUD2, EIF3A, EIF3J, EIF2S2, EIF1, EIF2S3, EIF4B, EIF4G1, EIF4A1, UBB, RPL24, RPL4",0,NA,0,"",0,"",0
"504",6202,"RPS8",72,"MedConf","Novel",NA,22,"RPLP2, RPL31, GNB2L1, RPL32, RPL19, NIFK, EIF2S1, RPL37, RPL27, RPL26L1, RPL3L, EIF3I, EIF3A, EIF3J, EIF2S2, EIF2S3, EIF4B, EIF4G1, EIF4A1, RPL4, RPS2, RPL24",0,NA,0,"",0,"",0
"505",6239,"RREB1",491,"MedConf","Novel",NA,1,"HDAC2",0,NA,0,"",0,"",0
"506",340419,"RSPO2",415,"MedConf","Novel",NA,2,"RSPO3, UBB",0,NA,0,"",0,"",0
"507",84870,"RSPO3",445,"MedConf","Novel",NA,2,"RSPO2, UBB",0,NA,0,"",0,"",0
"508",57142,"RTN4",464,"HighConf","Novel",NA,1,"NGFR",0,NA,0,"",0,"",0
"509",861,"RUNX1",284,"HighConf","Novel","Th17 cell differentiation",7,"ELF4, SUV39H1, HDAC2, JUN, SMAD4, SPI1, YAP1",1,"JUN",0,"",0,"",1
"510",6279,"S100A8",108,"HighConf","Novel",NA,4,"TLR4, MYD88, TIRAP, LY96",4,"TLR4, TIRAP, MYD88, LY96",0,"",0,"",4
"511",29115,"SAP30BP",147,"MedConf","Novel",NA,5,"DYNC1H1, RBM39, MBD2, THOC1, HDAC2",0,NA,0,"",0,"",0
"512",6304,"SATB1",534,"MedConf","Novel",NA,1,"UBE2I",0,NA,0,"",0,"",0
"513",6337,"SCNN1A",437,"MedConf","Novel","Aldosterone-regulated sodium reabsorption",2,"SCNN1G, UBB",0,NA,0,"",0,"",0
"514",6340,"SCNN1G",273,"MedConf","Novel","Aldosterone-regulated sodium reabsorption",2,"SCNN1A, UBB",0,NA,0,"",0,"",0
"515",6343,"SCT",14,"MedConf","Novel",NA,9,"HRH2, PTGIR, ADRB2, VIPR1, GHRH, GPBAR1, HTR6, PTGER2, DRD5",0,NA,0,"",0,"",0
"516",6391,"SDHC",609,"HighConf","Novel","Citrate cycle (TCA cycle)",1,"SDHD",0,NA,0,"",0,"",0
"517",6392,"SDHD",297,"HighConf","Novel","Citrate cycle (TCA cycle)",1,"SDHC",0,NA,0,"",0,"",0
"518",29927,"SEC61A1",207,"MedConf","Novel","Protein processing in endoplasmic reticulum, Phagosome",25,"PSMF1, SEC63, PSMA7, PSMD12, PSMC5, TMED10, PSMB4, PSMA6, PSMA5, PSMC4, UBB, PSMD11, PSMC2, PSMB2, PSMB1, PSMD1, PSMD6, PSMA1, PSMD2, PSMA4, PSMC1, PSMA3, PSMD7, PSMD3, DAD1",0,NA,0,"",0,"",0
"519",11231,"SEC63",574,"MedConf","Novel","Protein processing in endoplasmic reticulum",1,"SEC61A1",0,NA,0,"",0,"",0
"520",81929,"SEH1L",228,"MedConf","Novel","RNA transport",3,"MCM3AP, SSU72, NUP43",0,NA,0,"",0,"",0
"521",6406,"SEMG1",565,"MedConf","Novel",NA,2,"TTR, FGA",0,NA,0,"",0,"",0
"522",6419,"SETMAR",583,"MedConf","Novel",NA,1,"PLOD3",0,NA,0,"",0,"",0
"523",23451,"SF3B1",112,"HighConf","Novel","Spliceosome",24,"EFTUD2, SF3B6, SRRM1, POLR2F, POLR2J, HNRNPA2B1, HNRNPH1, PTBP1, SRSF2, YBX1, PHF5A, SRSF1, SRSF3, CCAR1, HNRNPM, PAPOLA, PCF11, MFAP1, CDC5L, SNRPD3, SF3B2, NIFK, SNW1, PLRG1",0,NA,0,"",0,"",0
"524",10992,"SF3B2",110,"MedConf","Novel","Spliceosome",24,"SF3B1, EFTUD2, SF3B6, SRRM1, POLR2F, POLR2J, HNRNPA2B1, HNRNPH1, PTBP1, SRSF2, YBX1, PHF5A, SRSF1, SRSF3, CCAR1, HNRNPM, PAPOLA, PCF11, NDUFA1, CDC5L, SNRPD3, MFAP1, THOC1, PLRG1",0,NA,0,"",0,"",0
"525",51639,"SF3B6",131,"HighConf","Novel","Spliceosome",20,"SRRM1, POLR2F, POLR2J, HNRNPA2B1, HNRNPH1, PTBP1, SRSF2, YBX1, PHF5A, SRSF1, SRSF3, CCAR1, HNRNPM, PAPOLA, PCF11, EFTUD2, SF3B2, SNRPD3, MFAP1, SF3B1",0,NA,0,"",0,"",0
"526",2810,"SFN",47,"MedConf","Novel","Aldosterone-regulated sodium reabsorption",6,"CCNB2, BRAF, CDC25B, ZNF385A, EGFR, YWHAG",0,NA,0,"",0,"",0
"527",6421,"SFPQ",495,"MedConf","Novel",NA,2,"CDC5L, PTBP1",0,NA,0,"",0,"",0
"528",8879,"SGPL1",295,"HighConf","Novel","Sphingolipid signaling pathway",2,"PPAP2A, SGPP2",0,NA,0,"",0,"",0
"529",130367,"SGPP2",607,"HighConf","Novel","Sphingolipid signaling pathway",4,"PPAP2A, SMPD2, ASAH1, SGPL1",0,NA,0,"",0,"",0
"530",51100,"SH3GLB1",143,"MedConf","Novel",NA,4,"CSF1R, SH3GLB2, FGFR3, EGFR",0,NA,0,"",0,"",0
"531",56904,"SH3GLB2",477,"MedConf","Novel",NA,4,"FGFR3, SH3GLB1, CSF1R, EGFR",0,NA,0,"",0,"",0
"532",23309,"SIN3B",469,"MedConf","Novel",NA,9,"PSMC2, PSMD12, HDAC2, SUFU, PSMC1, PHF12, COPS2, SMAD4, MAX",0,NA,0,"",0,"",0
"533",8631,"SKAP1",473,"MedConf","Novel","Rap1 signaling pathway",2,"RAP1A, LAT",0,NA,0,"",0,"",0
"534",6556,"SLC11A1",588,"MedConf","Novel",NA,1,"SPI1",0,NA,0,"",0,"",0
"535",89874,"SLC25A21",570,"MedConf","Novel",NA,1,"DLD",0,NA,0,"",0,"",0
"536",6513,"SLC2A1",511,"HighConf","Novel","Thyroid hormone signaling pathway, Insulin secretion, Glucagon signaling pathway",3,"ARNT, MAX, EPAS1",0,NA,0,"",0,"",0
"537",6531,"SLC6A3",618,"MedConf","Novel","Dopaminergic synapse",1,"DRD2",0,NA,0,"",0,"",0
"538",4086,"SMAD1",15,"HighConf","Novel",NA,8,"PSMB4, SMAD4, YAP1, BMP7, BMPR1B, FOXH1, SMAD6, STUB1",0,NA,0,"",0,"",0
"539",4089,"SMAD4",174,"HighConf","Novel","AGE-RAGE signaling pathway in diabetic complications, Th17 cell differentiation, Apelin signaling pathway",20,"EPAS1, YAP1, ARNT, BMPR1B, RUNX1, COL1A2, FOXH1, SMAD6, SIN3B, GATA3, DLX1, JUN, UBB, HDAC2, COPS5, MAX, UBE2I, SP1, STUB1, SMAD1",1,"JUN",0,"",0,"",1
"540",4091,"SMAD6",463,"MedConf","Novel",NA,5,"BMP7, MAP3K7, SMAD4, BMPR1B, SMAD1",1,"MAP3K7",0,"",0,"",1
"541",6605,"SMARCE1",91,"HighConf","Novel",NA,3,"JUN, IRF6, RELA",2,"RELA, JUN",0,"",0,"",2
"542",6610,"SMPD2",404,"HighConf","Novel","Sphingolipid signaling pathway",6,"PPAP2A, ASAH1, SGPP2, TNFRSF1A, GNB2L1, NGFR",0,NA,0,"",0,"",0
"543",6631,"SNRPC",115,"HighConf","Novel","Spliceosome",3,"SRSF2, SNRPD3, LUC7L",0,NA,0,"",0,"",0
"544",6634,"SNRPD3",109,"HighConf","Novel","Spliceosome",31,"SF3B2, SF3B1, EFTUD2, LUC7L, SNRPC, LSM6, SF3B6, SRRM1, POLR2F, POLR2J, HNRNPA2B1, HNRNPH1, PTBP1, SRSF2, YBX1, PHF5A, SRSF1, SRSF3, CCAR1, HNRNPM, NUP43, PAPOLA, RANBP2, NUP155, LSM4, NUP188, PCF11, ZNF473, PLRG1, CDC5L, MFAP1",0,NA,0,"",0,"",0
"545",54212,"SNTG1",366,"MedConf","Novel",NA,1,"CAV3",0,NA,0,"",0,"",0
"546",22938,"SNW1",111,"HighConf","Novel","Spliceosome, Notch signaling pathway",9,"SF3B1, EFTUD2, E2F3, RAD21, CCDC94, PLRG1, CDC5L, RBPJ, MFAP1",0,NA,0,"",0,"",0
"547",51429,"SNX9",302,"HighConf","Novel",NA,2,"DNM1, CLTC",0,NA,0,"",0,"",0
"548",8835,"SOCS2",192,"MedConf","Novel",NA,3,"IL21R, IL3RA, STAT1",1,"STAT1",0,"",0,"",1
"549",6667,"SP1",93,"HighConf","Novel","Mitophagy - animal, Estrogen signaling pathway",20,"JUN, NCOA6, E2F3, SMAD4, NFYB, EPAS1, POU2F1, APOB, ARNT, EGR1, MAPK13, CEBPD, MT2A, COL1A2, MAT2A, NFYC, CCND2, HDAC2, RELA, PSMC5",3,"RELA, MAPK13, JUN",0,"",0,"",3
"550",6688,"SPI1",255,"HighConf","Novel","Osteoclast differentiation",6,"RUNX1, TBPL2, CSF1R, SLC11A1, JUN, E2F3",1,"JUN",0,"",0,"",1
"551",8405,"SPOP",520,"HighConf","Novel",NA,1,"NCOA3",0,NA,0,"",0,"",0
"552",6732,"SRPK1",252,"HighConf","Novel",NA,4,"PRPF38A, SRSF3, SRSF2, SRSF1",0,NA,0,"",0,"",0
"553",10250,"SRRM1",148,"MedConf","Novel","RNA transport, mRNA surveillance pathway",25,"NXF1, POLR2F, POLR2J, HNRNPA2B1, HNRNPH1, PTBP1, SRSF2, YBX1, PHF5A, SRSF1, SRSF3, CCAR1, HNRNPM, NUP43, PAPOLA, RANBP2, NUP155, NUP188, PCF11, EFTUD2, CDC5L, SNRPD3, SF3B1, SF3B2, SF3B6",0,NA,0,"",0,"",0
"554",6426,"SRSF1",186,"HighConf","Novel","Spliceosome",27,"SRSF3, CCAR1, HNRNPM, NUP43, PAPOLA, SRPK1, RANBP2, NUP155, NUP188, PCF11, CLK1, SF3B1, POLR2J, SNRPD3, PTBP1, PHF5A, SF3B2, SRRM1, SF3B6, NXF1, HNRNPH1, EFTUD2, HNRNPA2B1, YBX1, SRSF2, CDC5L, POLR2F",0,NA,0,"",0,"",0
"555",6427,"SRSF2",183,"MedConf","Novel","Spliceosome",28,"YBX1, PHF5A, SRSF1, SRSF3, CCAR1, HNRNPM, NUP43, PAPOLA, SRPK1, RANBP2, NUP155, NUP188, PCF11, TRA2B, SNRPD3, SRRM1, PTBP1, SF3B1, SF3B6, PTMA, POLR2J, HNRNPH1, NXF1, POLR2F, SF3B2, HNRNPA2B1, SNRPC, EFTUD2",0,NA,0,"",0,"",0
"556",6428,"SRSF3",188,"MedConf","Novel","Spliceosome",27,"CCAR1, HNRNPM, NUP43, PAPOLA, SRPK1, RANBP2, NUP155, PRPF38A, NUP188, PCF11, TRA2B, NXF1, PHF5A, SNRPD3, SF3B6, SRSF2, HNRNPH1, SF3B2, SRRM1, HNRNPA2B1, POLR2J, SF3B1, PTBP1, YBX1, EFTUD2, SRSF1, POLR2F",0,NA,0,"",0,"",0
"557",6754,"SSTR4",371,"MedConf","Novel",NA,19,"PTGDR2, HCAR2, RGS20, FPR3, NMS, BDKRB1, CXCL11, CXCR3, CXCR4, MTNR1B, C5, DRD2, CCR8, HTR1A, NMUR2, OPRM1, DRD3, CXCL13, GNAI3",1,"CXCL11",0,"",0,"",1
"558",29101,"SSU72",134,"MedConf","Novel","mRNA surveillance pathway",4,"SEH1L, PAPOLA, GINS2, RBBP6",0,NA,0,"",0,"",0
"559",6772,"STAT1",124,"HighConf","Toll-like receptor signaling pathway","Toll-like receptor signaling pathway, Chemokine signaling pathway, NOD-like receptor signaling pathway, Osteoclast differentiation, Thyroid hormone signaling pathway, AGE-RAGE signaling pathway in diabetic complications, Th17 cell differentiation",20,"IL12A, SOCS2, EPO, PDGFRB, TNFRSF1A, IRF9, CXCR4, MAPK13, IL22, CYLD, GATA3, IL17A, EBI3, THPO, EGFR, UBE2I, BCL2L1, GNB2L1, RIPK1, RELA",4,"RIPK1, RELA, MAPK13, IL12A",0,"",0,"",4
"560",10273,"STUB1",1,"HighConf","Novel","Protein processing in endoplasmic reticulum",9,"VCP, UBB, SMAD1, PARK2, PSMA3, EGFR, BAG1, UBE2V2, SMAD4",0,NA,0,"",0,"",0
"561",51684,"SUFU",225,"HighConf","Novel",NA,2,"SIN3B, HDAC2",0,NA,0,"",0,"",0
"562",6612,"SUMO3",5,"HighConf","Novel","RNA transport",4,"PCNA, UBE2I, RANBP2, USPL1",0,NA,0,"",0,"",0
"563",23353,"SUN1",348,"HighConf","Novel",NA,4,"SYCP3, SYCE1, RAD21, UBE2I",0,NA,0,"",0,"",0
"564",6839,"SUV39H1",102,"MedConf","Novel",NA,2,"EXOSC10, RUNX1",0,NA,0,"",0,"",0
"565",79723,"SUV39H2",541,"HighConf","Novel",NA,2,"EXOSC10, PLOD3",0,NA,0,"",0,"",0
"566",51111,"SUV420H1",584,"MedConf","Novel",NA,1,"PLOD3",0,NA,0,"",0,"",0
"567",23512,"SUZ12",243,"MedConf","Novel",NA,3,"PHC2, HDAC2, E2F3",0,NA,0,"",0,"",0
"568",93426,"SYCE1",535,"MedConf","Novel",NA,4,"RAD21, SUN1, SYCP3, UBE2I",0,NA,0,"",0,"",0
"569",50511,"SYCP3",418,"MedConf","Novel",NA,4,"SYCE1, RAD21, SUN1, UBE2I",0,NA,0,"",0,"",0
"570",6869,"TACR1",342,"HighConf","Novel",NA,13,"AVPR1A, NMS, BDKRB1, KISS1, PROK1, TRH, LTB4R, UTS2B, XCL2, GNRH2, EDN1, GNA15, NMUR2",0,NA,0,"",0,"",0
"571",6872,"TAF1",152,"MedConf","Novel",NA,9,"TAF12, POLR2F, POLR2J, TBPL2, FHL2, WDR5, RELA, MAX, JUN",2,"RELA, JUN",0,"",0,"",2
"572",6883,"TAF12",153,"MedConf","Novel",NA,7,"POLR2F, POLR2J, TBPL2, TAF1, CCND2, MAX, JUN",1,"JUN",0,"",0,"",1
"573",6902,"TBCA",562,"MedConf","Novel",NA,1,"TUBA1A",0,NA,0,"",0,"",0
"574",387332,"TBPL2",290,"MedConf","Novel",NA,5,"ELK4, SPI1, PCNA, TAF1, TAF12",0,NA,0,"",0,"",0
"575",10312,"TCIRG1",136,"MedConf","Novel","Phagosome",4,"PPA1, TF, ATP6V0A4, ATP6V1B2",0,NA,0,"",0,"",0
"576",7018,"TF",363,"MedConf","Novel",NA,5,"ATP6V0A4, ATP6V1B2, ARNT, TCIRG1, MIS12",0,NA,0,"",0,"",0
"577",7033,"TFF3",478,"MedConf","Novel",NA,3,"EGFR, ARNT, RELA",1,"RELA",0,"",0,"",1
"578",9984,"THOC1",13,"MedConf","Novel","RNA transport, Spliceosome",6,"SF3B2, SAP30BP, RABGEF1, IK, USP13, CHTOP",0,NA,0,"",0,"",0
"579",7066,"THPO",538,"HighConf","Novel","Cytokine-cytokine receptor interaction",1,"STAT1",1,"STAT1",0,"",0,"",1
"580",148022,"TICAM1",259,"MedConf","Toll-like receptor signaling pathway","NF-kappa B signaling pathway, Toll-like receptor signaling pathway, NOD-like receptor signaling pathway",7,"LY96, CD14, CFLAR, RIPK1, IKBKB, TLR4, RELA",6,"TLR4, RIPK1, RELA, LY96, IKBKB, CD14",0,"",0,"",6
"581",114609,"TIRAP",266,"HighConf","Toll-like receptor signaling pathway","NF-kappa B signaling pathway, Toll-like receptor signaling pathway",9,"TLR2, TOLLIP, LY96, IKBKB, CD14, S100A8, MAP3K7, TLR4, MYD88",8,"TOLLIP, TLR4, TLR2, MYD88, MAP3K7, LY96, IKBKB, CD14",0,"",0,"",8
"582",84076,"TKTL2",420,"MedConf","Novel",NA,6,"LDHAL6B, G6PC, PDHA1, LDHB, DERA, ALDOA",0,NA,0,"",0,"",0
"583",7097,"TLR2",311,"HighConf","Toll-like receptor signaling pathway","PI3K-Akt signaling pathway, Toll-like receptor signaling pathway, Phagosome",11,"TOLLIP, LY96, CXCR4, TIRAP, IKBKB, TLR4, CD14, MAP3K7, MYD88, EGFR, RELA",9,"TOLLIP, TLR4, TIRAP, RELA, MYD88, MAP3K7, LY96, IKBKB, CD14",0,"",0,"",9
"584",7099,"TLR4",221,"HighConf","Toll-like receptor signaling pathway","PI3K-Akt signaling pathway, NF-kappa B signaling pathway, Toll-like receptor signaling pathway, NOD-like receptor signaling pathway, Phagosome",11,"MYD88, TICAM1, TIRAP, TLR2, TOLLIP, LY96, RELA, IKBKB, S100A8, MAP3K7, CD14",10,"TOLLIP, TLR2, TIRAP, TICAM1, RELA, MYD88, MAP3K7, LY96, IKBKB, CD14",0,"",0,"",10
"585",10972,"TMED10",61,"HighConf","Novel",NA,1,"SEC61A1",0,NA,0,"",0,"",0
"586",23671,"TMEFF2",509,"MedConf","Novel",NA,1,"MAX",0,NA,0,"",0,"",0
"587",3371,"TNC",237,"MedConf","Novel","PI3K-Akt signaling pathway, Focal adhesion",4,"ITGA5, ITGAV, ITGB1, PXN",0,NA,0,"",0,"",0
"588",7132,"TNFRSF1A",222,"HighConf","Novel","NF-kappa B signaling pathway, MAPK signaling pathway, TNF signaling pathway, Cytokine-cytokine receptor interaction, Osteoclast differentiation, Sphingolipid signaling pathway, Apoptosis",11,"SMPD2, CYLD, MADD, MAP3K3, PSMD2, STAT1, RIPK1, RELA, MAP3K7, GNB2L1, IKBKB",5,"STAT1, RIPK1, RELA, MAP3K7, IKBKB",0,"",0,"",5
"589",63923,"TNN",455,"MedConf","Novel","PI3K-Akt signaling pathway, Focal adhesion",3,"ITGAV, ITGB1, ITGA5",0,NA,0,"",0,"",0
"590",54472,"TOLLIP",350,"MedConf","Toll-like receptor signaling pathway","Toll-like receptor signaling pathway",7,"LY96, IL1RN, MYD88, TLR2, TIRAP, TLR4, CD14",6,"TLR4, TLR2, TIRAP, MYD88, LY96, CD14",0,"",0,"",6
"591",6434,"TRA2B",566,"MedConf","Novel","Spliceosome",2,"SRSF3, SRSF2",0,NA,0,"",0,"",0
"592",50852,"TRAT1",577,"MedConf","Novel",NA,1,"PDPK1",0,NA,0,"",0,"",0
"593",7200,"TRH",395,"HighConf","Novel",NA,13,"LTB4R, UTS2B, XCL2, GNRH2, GNA15, PROK1, KISS1, TACR1, NMUR2, BDKRB1, AVPR1A, NMS, EDN1",0,NA,0,"",0,"",0
"594",7225,"TRPC6",615,"MedConf","Novel","cGMP-PKG signaling pathway",1,"GNA15",0,NA,0,"",0,"",0
"595",7251,"TSG101",433,"MedConf","Novel",NA,4,"CHMP2A, UBB, VPS36, EGFR",0,NA,0,"",0,"",0
"596",7276,"TTR",368,"MedConf","Novel","Thyroid hormone synthesis",3,"SEMG1, CEBPD, FGA",0,NA,0,"",0,"",0
"597",7846,"TUBA1A",172,"HighConf","Novel","Phagosome, Apoptosis",13,"DYNC1I1, DYNC1H1, RILP, CEP152, DYNC1I2, PRKAR2B, CYLD, CEP250, TBCA, PLK1, YWHAG, EGFR, CCT2",0,NA,0,"",0,"",0
"598",221830,"TWISTNB",78,"MedConf","Novel",NA,3,"POLR2F, GUCY1B3, ITPA",0,NA,0,"",0,"",0
