EntrezID,GeneSymbol,GeneMappingID,ConfidenceCategory,Group,Pathway,Allnet.count,Ntwrk.all
56923,NMUR2,490,MedConf,Novel,Neuroactive ligand-receptor interaction,50,"MTNR1B, CXCL13, PF4, PNOC, CXCL11, HTR1A, PTGDR2, FPR3, NPBWR2, NMS, HCAR2, OPRM1, RLN3, TAS2R50, P2RY11, MLNR, S1PR2, GNRH2, GNA15, PROK1, AVPR1A, TACR3, TRH, LTB4R, GPR4, UTS2B, KISS1, XCL2, PIK3R3, GNA11, ADRBK1, GNG3, GNG10, C5, GNAI3, AGT, DRD2, CXCL8, KALRN, CXCR5, TACR1, CHRM2, CCR8, EDN1, CXCR3, CXCR4, BDKRB1, TAS2R7, NPY, SSTR4"
79050,NOC4L,375,MedConf,Novel,,2,"RPP25, RPP40"
8602,NOP14,814,HighConf,Novel,,2,"RPP25, RPP40"
4839,NOP2,124,MedConf,Novel,,5,"CDC5L, NCSTN, CSNK2A2, SRSF3, PRPF8"
4855,NOTCH4,466,MedConf,Novel,"Thyroid hormone signaling pathway, Notch signaling pathway",11,"ATP2A1, JAG1, DTX1, MFNG, SNW1, NCSTN, KAT2B, APH1A, POFUT1, RBPJ, NUMBL"
2832,NPBWR2,501,MedConf,Novel,Neuroactive ligand-receptor interaction,31,"NMS, HCAR2, OPRM1, RLN3, TAS2R50, S1PR2, GNG3, GNG10, C5, GNAI3, AGT, DRD2, CXCL8, CXCR5, CHRM2, CCR8, CXCR3, CXCR4, BDKRB1, TAS2R7, NPY, SSTR4, NMUR2, MTNR1B, CXCL13, PF4, PNOC, CXCL11, HTR1A, PTGDR2, FPR3"
4852,NPY,488,MedConf,Novel,cAMP signaling pathway,32,"SSTR4, NMUR2, MTNR1B, CXCL13, PF4, PNOC, CXCL11, HTR1A, PTGDR2, FPR3, NPBWR2, NMS, HCAR2, OPRM1, RLN3, TAS2R50, S1PR2, GNG3, GNG10, C5, GNAI3, AGT, DRD2, CXCL8, ADRB2, CXCR5, CHRM2, CCR8, CXCR3, CXCR4, BDKRB1, TAS2R7"
145957,NRG4,925,MedConf,Novel,,2,"EGFR, KRAS"
8828,NRP2,1037,MedConf,Novel,,1,FLT4
55968,NSFL1C,737,MedConf,Novel,,2,"PSMC1, SFN"
30833,NT5C,599,MedConf,Novel,,3,"PDE1B, PDE3B, ARPC1B"
9253,NUMBL,438,MedConf,Novel,Notch signaling pathway,1,NOTCH4
9631,NUP155,238,MedConf,RNA transport,RNA transport,30,"NUP188, KBTBD7, CCNB2, FYTTD1, CHTOP, NXT1, BIRC5, POLDIP3, CDCA8, GCKR, HSPA13, LUZP4, RANBP2, SUMO3, THOC1, DDX39A, THOC7, RANGAP1, RAE1, HSPA5, NUP43, UBE2I, SRSF1, NXF1, SRRM1, SRSF2, SRSF3, SNRPD3, THOC2, TOP2A"
23511,NUP188,279,MedConf,RNA transport,RNA transport,30,"CCNB2, FYTTD1, CHTOP, NXT1, BIRC5, POLDIP3, CDCA8, GCKR, HSPA13, LUZP4, RANBP2, SUMO3, THOC1, DDX39A, THOC7, RANGAP1, RAE1, HSPA5, NUP43, UBE2I, SRSF1, NXF1, SRRM1, SRSF2, SRSF3, SNRPD3, THOC2, TOP2A, NDUFS4, NUP155"
348995,NUP43,94,MedConf,RNA transport,RNA transport,48,"UBE2I, SRSF1, NXF1, SRRM1, SRSF2, SRSF3, CENPO, PLK1, CDC42, SNRPD3, THOC2, TOP2A, NUP155, NUP188, BUB1B, RAD21, MIS12, ITGB3BP, CCNB2, CENPH, CENPP, PPP2R5A, FYTTD1, CHTOP, NXT1, KIF18A, BIRC5, GUCY2D, LAGE3, POLDIP3, CDCA8, MCM3AP, CEP250, GCKR, HSPA13, LUZP4, RANBP2, PPP2R5E, SUMO3, THOC1, DDX39A, THOC7, RANGAP1, PPP2CB, RAE1, RPL26L1, TPRKB, HSPA5"
10482,NXF1,153,HighConf,RNA transport,RNA transport,21,"SRRM1, SRSF2, SRSF3, THOC2, NUP155, NUP188, FYTTD1, CHTOP, NXT1, SON, POLDIP3, LUZP4, RANBP2, THOC1, DDX39A, THOC7, RAE1, NUP43, UBE2I, SRSF1, BAG1"
29107,NXT1,372,MedConf,RNA transport,RNA transport,19,"POLDIP3, LUZP4, RANBP2, THOC1, DDX39A, THOC7, RAE1, NUP43, SRSF1, NXF1, SRRM1, SRSF2, SRSF3, THOC2, NUP155, NUP188, FYTTD1, CHTOP, VPS36"
8638,OASL,975,HighConf,Novel,,6,"ISG15, ICAM1, HLA-DQA2, EGR1, GBP2, IRF9"
51686,OAZ3,852,HighConf,Novel,,23,"PSMC4, PSMA3, PSMD7, PSMC1, PSMA6, PSMD11, PSMB1, PSMD3, PSMA5, PSMB4, PSMC2, PSMD6, PSMD1, PSMD2, PSMC5, PSMD12, PSMB5, PSMA7, PSMB2, PSMB9, PSMA1, PSMA4, PSMF1"
54959,ODAM,794,MedConf,Novel,,1,TOLLIP
8473,OGT,343,MedConf,Novel,,2,"PDPK1, PIK3R3"
4988,OPRM1,505,MedConf,Novel,Neuroactive ligand-receptor interaction,35,"RLN3, TAS2R50, S1PR2, GNAT2, GRK4, ADRBK1, GNG3, GNG10, C5, GNAI3, AGT, DRD2, CXCL8, GNAO1, CXCR5, CHRM2, CCR8, CXCR3, CXCR4, BDKRB1, TAS2R7, NPY, SSTR4, NMUR2, MTNR1B, CXCL13, PF4, PNOC, CXCL11, HTR1A, PTGDR2, FPR3, NPBWR2, NMS, HCAR2"
341276,OR10A2,995,MedConf,Novel,,1,ADRBK1
144124,OR10A5,991,HighConf,Novel,,1,ADRBK1
26539,OR10H1,1015,MedConf,Novel,,1,ADRBK1
126541,OR10H4,1003,MedConf,Novel,,1,ADRBK1
219960,OR10Q1,1002,HighConf,Novel,,1,ADRBK1
81341,OR10W1,1030,MedConf,Novel,,1,ADRBK1
138802,OR13C8,1014,HighConf,Novel,,1,ADRBK1
442191,OR14J1,1023,MedConf,Novel,,1,ADRBK1
8390,OR1G1,1011,MedConf,Novel,,1,ADRBK1
391191,OR2AK2,1021,MedConf,Novel,,1,ADRBK1
341152,OR2AT4,996,MedConf,Novel,,1,ADRBK1
120775,OR2D3,1005,MedConf,Novel,,1,ADRBK1
26707,OR2J2,1024,MedConf,Novel,,1,ADRBK1
391192,OR2L3,1018,MedConf,Novel,,1,ADRBK1
391194,OR2M2,1017,MedConf,Novel,,1,ADRBK1
26245,OR2M4,998,MedConf,Novel,,1,ADRBK1
401993,OR2T5,1020,MedConf,Novel,,1,ADRBK1
134083,OR2Y1,1001,MedConf,Novel,,1,ADRBK1
26689,OR4D1,1022,MedConf,Novel,,1,ADRBK1
26686,OR4E2,1032,MedConf,Novel,,1,ADRBK1
390437,OR4N5,1012,HighConf,Novel,,1,ADRBK1
81300,OR4P4,1009,MedConf,Novel,,1,ADRBK1
401667,OR51A2,1028,MedConf,Novel,,1,ADRBK1
282763,OR51B5,992,MedConf,Novel,,1,ADRBK1
119694,OR51F2,1008,MedConf,Novel,,1,ADRBK1
390063,OR51I1,1027,MedConf,Novel,,1,ADRBK1
119682,OR51L1,1006,MedConf,Novel,,1,ADRBK1
390059,OR51M1,1013,MedConf,Novel,,1,ADRBK1
390054,OR52A5,994,HighConf,Novel,,1,ADRBK1
119774,OR52K2,1004,MedConf,Novel,,1,ADRBK1
119772,OR52M1,1019,MedConf,Novel,,1,ADRBK1
390072,OR52N4,1007,MedConf,Novel,,1,ADRBK1
219965,OR5B17,1016,MedConf,Novel,,1,ADRBK1
441608,OR5B3,1000,MedConf,Novel,,1,ADRBK1
390144,OR5D16,1025,MedConf,Novel,,1,ADRBK1
403277,OR5K3,1029,MedConf,Novel,,1,ADRBK1
26338,OR5L2,1026,MedConf,Novel,,1,ADRBK1
390162,OR5M9,990,HighConf,Novel,,1,ADRBK1
390154,OR5T3,997,MedConf,Novel,,1,ADRBK1
389090,OR6B2,1031,MedConf,Novel,,1,ADRBK1
219952,OR6Q1,999,MedConf,Novel,,1,ADRBK1
338662,OR8D4,1010,MedConf,Novel,,1,ADRBK1
81168,OR8J3,993,HighConf,Novel,,1,ADRBK1
23762,OSBP2,823,MedConf,Novel,,1,ISG15
55593,OTUD5,549,MedConf,Novel,RIG-I-like receptor signaling pathway,3,"IFIH1, EIF2AK2, GPX4"
5032,P2RY11,514,MedConf,Novel,Neuroactive ligand-receptor interaction,40,"VIPR1, MC2R, CALCR, RLN2, MLNR, GNRH2, GNA15, PROK1, AVPR1A, TACR3, TRH, LTB4R, GPR4, UTS2B, KISS1, GPBAR1, XCL2, PIK3R3, GNA11, ADRBK1, HRH2, GNG3, GNG10, AGT, ADRB2, INSL3, KALRN, TACR1, EDN1, BDKRB1, NMUR2, NMS, SCT, RLN3, GHRH, PTGER2, GPR15, HTR6, PTGIR, DRD5"
5034,P4HB,44,HighConf,Novel,,12,"PCNA, HSPA5, PLOD3, COL4A2, COL1A2, COL10A1, COL17A1, COL6A1, COL4A3, PSMA7, HSP90B1, CALR"
5036,PA2G4,345,MedConf,Novel,,1,PDPK1
80227,PAAF1,655,HighConf,Novel,,4,"PSMD7, PSMD6, PSMC5, EIF3I"
8761,PABPC4,216,MedConf,RNA transport,RNA transport,11,"YWHAG, PPA1, PCF11, DDX39A, RAE1, RPL27, RPL3L, PLRG1, EIF4G1, POLE, G3BP2"
5050,PAFAH1B3,381,MedConf,Novel,Ether lipid metabolism,7,"PLA2G4A, PLA2G4D, PLA2G6, JMJD7-PLA2G4B, LPCAT4, CEPT1, PAFAH2"
5051,PAFAH2,912,MedConf,Novel,Ether lipid metabolism,7,"PAFAH1B3, PLA2G4A, PLA2G4D, PLA2G6, JMJD7-PLA2G4B, LPCAT4, CEPT1"
79728,PALB2,484,MedConf,Novel,,4,"POLD4, PCNA, POLE, POLD3"
55229,PANK4,764,HighConf,Novel,,1,PTPN6
10914,PAPOLA,49,MedConf,Novel,,29,"XAB2, HNRNPM, SNW1, SF3B2, SF3B1, SRSF1, CDC5L, PLRG1, LSM6, EFTUD2, BCAS2, GNA11, SF3B6, SRRM1, SRSF2, PRPF38A, SRSF3, SNRPD3, PHF5A, SNRPC, TRA2B, THOC2, LSM4, ADRBK1, PPIH, PRPF8, THOC1, PRPF31, THOC7"
56288,PARD3,198,MedConf,Novel,"Rap1 signaling pathway, Chemokine signaling pathway, Neuroactive ligand-receptor interaction",10,"CDC42, YAP1, UBC, AMOTL2, PARD6G, JAM3, PVRL4, RPS27A, UBB, CDH5"
84552,PARD6G,804,MedConf,Novel,Rap1 signaling pathway,3,"CDH5, PARD3, CDC42"
5073,PARN,946,MedConf,Novel,,4,"EIF4A1, EIF4G1, EIF4B, CXCL8"
142,PARP1,425,MedConf,Novel,"NF-kappa B signaling pathway, Base excision repair",13,"POLD3, POLD4, SUMO3, XPA, PCNA, RPS27A, UBE2I, UBB, POLB, POLE, SMAD4, UBC, UBE2V2"
51585,PCF11,717,HighConf,Novel,,29,"PRPF8, THOC1, PRPF31, THOC7, XAB2, HNRNPM, RANGAP1, SNW1, SF3B2, SF3B1, SRSF1, CDC5L, PLRG1, LSM6, EFTUD2, BCAS2, SF3B6, SRRM1, SRSF2, PRPF38A, SRSF3, SNRPD3, PHF5A, SNRPC, TRA2B, PABPC4, THOC2, LSM4, PPIH"
5111,PCNA,48,MedConf,Novel,Base excision repair,34,"XAB2, CCND2, CCND3, RPS27A, UBE2I, UBB, MSH2, RAD51, ISG15, USP1, POLB, POLE, POLR2J, POLR2F, NMI, TOP2A, CCNE1, LIG1, UBC, RAD21, BRCA2, PARP1, POLD3, PALB2, TRAIP, LIN52, LIN9, POLD4, VCP, HSP90B1, CALR, XPA, CCAR1, P4HB"
5153,PDE1B,604,MedConf,Novel,Renin secretion,10,"GUCY1B3, DCK, AMPD1, ENTPD4, ITPA, NT5C, HPRT1, GUCY2D, AK7, AK4"
5140,PDE3B,605,MedConf,Novel,"cAMP signaling pathway, Renin secretion",10,"GUCY1B3, DCK, AMPD1, ENTPD4, ITPA, NT5C, HPRT1, GUCY2D, AK7, AK4"
8654,PDE5A,929,MedConf,Novel,,1,GUCY1B3
5145,PDE6A,612,MedConf,Novel,,4,"GUCY1B3, GNG3, GNG10, GNAO1"
5149,PDE6H,611,MedConf,Novel,,1,GUCY1B3
5156,PDGFRA,353,MedConf,Novel,"PI3K-Akt signaling pathway, Regulation of actin cytoskeleton, Cytokine-cytokine receptor interaction, MAPK signaling pathway, Rap1 signaling pathway, Focal adhesion, Ras signaling pathway",17,"ITGAV, EFNA2, FGF9, EPN1, FGF10, KRAS, FGF12, FGF8, CAV3, GAB2, SH3GLB2, SHC2, PIK3R3, STAT1, EGFR, PDGFRB, SH3GLB1"
5159,PDGFRB,311,HighConf,Novel,"PI3K-Akt signaling pathway, Regulation of actin cytoskeleton, Cytokine-cytokine receptor interaction, MAPK signaling pathway, Rap1 signaling pathway, Focal adhesion, Ras signaling pathway",21,"PDGFRA, ITGAV, EFNA2, FGF9, FGF10, KRAS, FGF12, FGF8, GAB2, PLEKHO2, SHC2, ACTR2, PIK3R3, NFYB, STAT1, RAB5A, MAX, EGFR, LRP1, ARPC1B, NFYC"
5160,PDHA1,650,MedConf,Novel,,2,"DLD, DBT"
8050,PDHX,86,MedConf,Novel,,2,"DBT, DLD"
2923,PDIA3,333,MedConf,Novel,,4,"TAP1, PSMB5, CALR, HSPA5"
5170,PDPK1,407,MedConf,Novel,"PI3K-Akt signaling pathway, Focal adhesion, Thyroid hormone signaling pathway, Aldosterone-regulated sodium reabsorption, Fc epsilon RI signaling pathway, T cell receptor signaling pathway, Sphingolipid signaling pathway",25,"CSF2, IL3, IL3RA, GAB2, FAM199X, TRAT1, CDC25C, CARD11, CD28, LAT2, PPP2R5E, PPP2CB, PIK3R3, IKBKB, MAP3K7, RELA, GNG3, GNG10, GSK3A, PKN2, RHOB, OGT, TBL2, PA2G4, PPP2R5A"
5037,PEBP1,175,MedConf,Novel,,7,"CFL1, VCL, RAP1A, MAP2K6, BRAF, KRAS, IKBKB"
5828,PEX2,947,MedConf,Novel,,1,THOC7
5196,PF4,495,MedConf,Novel,"Cytokine-cytokine receptor interaction, Chemokine signaling pathway",47,"PNOC, CXCL11, HTR1A, PTGDR2, FPR3, NPBWR2, NMS, HCAR2, OPRM1, RLN3, TAS2R50, S1PR2, ITIH4, SERPING1, CLEC3B, SERPINA4, TOR4A, SERPINA3, IGF2, A2M, ALDOA, GNG3, GNG10, FGA, C5, GNAI3, LGALS3BP, AGT, DRD2, CXCL8, MAP2K6, TGFB2, GNAO1, CXCR5, CHRM2, CCR8, CXCR3, CXCR4, BDKRB1, TAS2R7, NPY, SSTR4, NMUR2, CX3CR1, MTNR1B, ECM1, CXCL13"
5216,PFN1,585,MedConf,Novel,"Regulation of actin cytoskeleton, Rap1 signaling pathway",6,"PFN3, FMNL2, CDC42, CFL1, VCL, TMSB10"
345456,PFN3,906,MedConf,Novel,"Regulation of actin cytoskeleton, Rap1 signaling pathway",2,"VCL, PFN1"
192111,PGAM5,268,MedConf,Novel,TNF signaling pathway,1,DNM1L
5226,PGD,728,MedConf,Novel,,1,SUMO3
11331,PHB2,102,MedConf,Novel,,1,CLTC
1912,PHC2,280,HighConf,Novel,,5,"EZH1, SUMO3, HDAC2, UBE2I, MAPKAPK3"
57649,PHF12,694,MedConf,Novel,,2,"HDAC2, SIN3A"
51230,PHF20,707,MedConf,Novel,,1,MAX
51317,PHF21A,781,MedConf,Novel,,3,"HDAC2, SIN3A, POLE"
84844,PHF5A,210,HighConf,Novel,Spliceosome,35,"SNRPC, TRA2B, LSM4, PPIH, GPKOW, PCF11, PRPF8, PRPF31, YBX1, CCAR1, HNRNPA2B1, PAPOLA, XAB2, HNRNPM, PTBP1, SNW1, SF3B2, SF3B1, SRSF1, SFPQ, CDC5L, PLRG1, LSM6, EFTUD2, HNRNPH1, BCAS2, SF3B6, SRRM1, SRSF2, PRPF38A, SRSF3, POLR2J, POLR2F, CD2BP2, SNRPD3"
5257,PHKB,519,MedConf,Novel,,5,"PYDC1, CCND2, CCND3, IKBKB, ERC1"
5286,PIK3C2A,337,MedConf,Novel,,11,"CLTA, ITGAV, ADRB2, CFTR, TACR1, CHRM2, PIP5K1C, PIK3R3, CLTC, SYT1, EGFR"
8503,PIK3R3,71,HighConf,Novel,"Toll-like receptor signaling pathway, PI3K-Akt signaling pathway, Regulation of actin cytoskeleton, TNF signaling pathway, Rap1 signaling pathway, cAMP signaling pathway, Osteoclast differentiation, Chemokine signaling pathway, AGE-RAGE signaling pathway in diabetic complications, Focal adhesion, Relaxin signaling pathway, Ras signaling pathway, Thyroid hormone signaling pathway, Aldosterone-regulated sodium reabsorption, Fc epsilon RI signaling pathway, T cell receptor signaling pathway, Sphingolipid signaling pathway, Jak-STAT signaling pathway",53,"PTPN6, LAT, GNA11, ITGB1, CDC42, NGFR, GNG3, EGFR, GNG10, ITGAM, FGFR3, RAP1A, PDGFRB, PIK3C2A, OGT, GNAI3, PDGFRA, SYK, AGT, RET, GP1BA, PDPK1, GNAO1, TACR1, PIP5K1C, CSF2, EDN1, BDKRB1, NMUR2, NMS, P2RY11, MLNR, GNRH2, GNA15, PROK1, AVPR1A, TACR3, TRH, LTB4R, GPR4, UTS2B, KISS1, FLT4, IL3, IL3RA, GAB2, MRAS, ZNF281, ANKS1A, XCL2, MTMR7, INPP4B, CD28"
23396,PIP5K1C,451,MedConf,Novel,"Regulation of actin cytoskeleton, Focal adhesion",5,"PLXNA1, PIK3R3, VCL, PIK3C2A, CTNND1"
5586,PKN2,302,MedConf,Novel,PI3K-Akt signaling pathway,6,"RHOB, PDPK1, CDC25C, LSM6, LSM4, RPE"
5321,PLA2G4A,405,MedConf,Novel,"MAPK signaling pathway, Ras signaling pathway, Serotonergic synapse, Ether lipid metabolism, Long-term depression, Fc epsilon RI signaling pathway, GnRH signaling pathway",13,"GNAO1, ALOX5, GNA15, ENPP6, LPCAT4, CEPT1, ALOX15, PAFAH2, PNPLA7, GNA11, GNAI3, SYK, PAFAH1B3"
283748,PLA2G4D,406,MedConf,Novel,"MAPK signaling pathway, Ras signaling pathway, Serotonergic synapse, Ether lipid metabolism, Long-term depression, Fc epsilon RI signaling pathway, GnRH signaling pathway",11,"GNAO1, ALOX5, ENPP6, LPCAT4, CEPT1, ALOX15, PAFAH2, PNPLA7, GNA11, GNAI3, PAFAH1B3"
8398,PLA2G6,589,MedConf,Novel,"Ras signaling pathway, Ether lipid metabolism",9,"ENPP6, LPCAT4, CEPT1, ALOX15, PAFAH2, PNPLA7, GNA11, PAFAH1B3, ALOX5"
144100,PLEKHA7,792,MedConf,Novel,,1,CTNND1
80301,PLEKHO2,745,HighConf,Novel,Cytokine-cytokine receptor interaction,1,PDGFRB
440503,PLIN5,791,MedConf,Novel,,1,CFLAR
5347,PLK1,196,MedConf,Novel,,37,"CDC42, DYNC1I2, DYNLL1, YWHAG, CDC25B, TUBA1A, PSMF1, PPP2R5A, RANBP2, PPP2R5E, PSMC4, PSMA3, PSMD7, PSMC1, PSMA6, PSMD11, PSMB1, PSMD3, PSMA5, PSMB4, PSMC2, PSMD6, PSMD1, PSMD2, PSMC5, PSMD12, PSMB5, PSMA7, PSMB2, PSMB9, PSMA1, DYNC1H1, RANGAP1, PSMA4, TUBA4A, PPP2CB, NUP43"
8985,PLOD3,313,HighConf,Novel,Lysine degradation,19,"EHMT2, COL4A2, EHMT1, COL23A1, COL1A2, COL10A1, COL17A1, COL20A1, COL6A1, COL4A3, SUV420H1, SETMAR, ASH1L, P4HB, DYNC1H1, HADHA, POR, SUV39H1, SUV39H2"
5356,PLRG1,129,MedConf,Novel,Spliceosome,40,"LSM6, EFTUD2, HNRNPH1, BCAS2, SF3B6, SRRM1, SRSF2, PRPF38A, SRSF3, POLR2J, POLR2F, CD2BP2, SNRPD3, PHF5A, SNRPC, TRA2B, PABPC4, LSM4, PPIH, GPKOW, PCF11, RNF7, DCAF17, DCAF16, PRPF8, PRPF31, YBX1, CCAR1, HNRNPA2B1, PAPOLA, XAB2, HNRNPM, PTBP1, SNW1, SF3B2, SF3B1, RBM39, SRSF1, CCDC94, CDC5L"
5361,PLXNA1,836,HighConf,Novel,,1,PIP5K1C
5364,PLXNB1,788,MedConf,Novel,,1,CDC42
5366,PMAIP1,761,HighConf,Novel,,2,"BCL2L1, MAX"
9512,PMPCB,287,MedConf,Novel,,1,IVD
5407,PNLIPRP1,884,MedConf,Novel,,1,PPAP2A
5368,PNOC,496,MedConf,Novel,,26,"CXCL11, HTR1A, FPR3, NPBWR2, HCAR2, OPRM1, RLN3, S1PR2, GNG3, GNG10, GNAI3, AGT, DRD2, CXCL8, CXCR5, CHRM2, CCR8, CXCR3, CXCR4, BDKRB1, NPY, SSTR4, NMUR2, MTNR1B, CXCL13, PF4"
375775,PNPLA7,913,HighConf,Novel,,5,"PLA2G4A, PLA2G4D, PLA2G6, JMJD7-PLA2G4B, LPCAT4"
23509,POFUT1,436,HighConf,Novel,,1,NOTCH4
5423,POLB,159,MedConf,Novel,Base excision repair,7,"POLE, LIG1, PARP1, POLD3, TDP1, POLD4, PCNA"
10714,POLD3,426,MedConf,Novel,Base excision repair,19,"PALB2, POLD4, XPA, PCNA, XAB2, RPS27A, UBB, RAD51, ISG15, USP1, POLB, POLE, POLR2J, POLR2F, LIG1, UBC, ITPA, BRCA2, PARP1"
57804,POLD4,845,HighConf,Novel,Base excision repair,19,"XPA, PCNA, XAB2, RPS27A, UBB, RAD51, ISG15, USP1, POLB, POLE, POLR2J, POLR2F, LIG1, UBC, ITPA, BRCA2, PARP1, POLD3, PALB2"
84271,POLDIP3,772,MedConf,Novel,,15,"RANBP2, THOC1, THOC7, RAE1, NUP43, SRSF1, NXF1, SRRM1, SRSF2, SRSF3, THOC2, NUP155, NUP188, EIF4G2, NXT1"
5426,POLE,192,MedConf,Novel,Base excision repair,26,"POLR2J, POLR2F, PABPC4, LIG1, UBC, ITPA, BRCA2, PARP1, POLD3, PALB2, MCM8, PHF21A, POLD4, PSMD11, XPA, PCNA, XAB2, RPS27A, UBB, EIF4G1, MSH2, RAD51, ISG15, USP1, POLB, LRRC46"
5435,POLR2F,204,HighConf,Novel,,32,"SNRPD3, PHF5A, SNRPC, TRA2B, LSM4, PPIH, JUN, LIG1, POLD3, GUCY1B3, POLD4, PRPF8, PRPF31, PCNA, XAB2, HNRNPM, SNW1, SF3B2, SF3B1, SRSF1, CDC5L, PLRG1, LSM6, EFTUD2, BCAS2, SF3B6, SRRM1, SRSF2, KAT2B, PRPF38A, POLE, SRSF3"
5439,POLR2J,203,HighConf,Novel,,31,"SNRPD3, PHF5A, SNRPC, TRA2B, LSM4, PPIH, JUN, LIG1, POLD3, GUCY1B3, POLD4, PRPF8, PRPF31, PCNA, XAB2, HNRNPM, SNW1, SF3B2, SF3B1, SRSF1, CDC5L, PLRG1, LSM6, EFTUD2, BCAS2, SF3B6, SRRM1, SRSF2, PRPF38A, POLE, SRSF3"
51371,POMP,36,HighConf,Proteasome,Proteasome,15,"PSMA1, PSMA4, CD2BP2, PSMA3, PSMA2, PSMA6, PSMB1, PSMA5, PSMB4, PSMC2, PSMD2, PSMB5, PSMA7, PSMB2, PSMB9"
5447,POR,263,HighConf,Novel,,1,PLOD3
5451,POU2F1,430,HighConf,Novel,,2,"PRL, IL3"
5464,PPA1,410,MedConf,Novel,,6,"ATP6AP1, ATP6V0A4, TCIRG1, ATP6V1B2, CFL2, PABPC4"
8611,PPAP2A,551,HighConf,Novel,,9,"LPCAT4, CEPT1, SMPD2, CERS3, ASAH1, DGAT2, PNLIPRP1, SGPP2, SGPL1"
8496,PPFIBP1,709,MedConf,Novel,,1,DYNLL1
10465,PPIH,260,MedConf,Novel,Spliceosome,34,"ITPA, GPKOW, PCF11, PRPF8, PRPF31, YBX1, CCAR1, HNRNPA2B1, PAPOLA, XAB2, HNRNPM, PTBP1, SNW1, SF3B2, SF3B1, SRSF1, CDC5L, PLRG1, LSM6, EFTUD2, HNRNPH1, BCAS2, SF3B6, SRRM1, SRSF2, PRPF38A, SRSF3, POLR2J, POLR2F, CD2BP2, SNRPD3, PHF5A, SNRPC, LSM4"
53938,PPIL3,647,MedConf,Novel,,1,PSMA1
5493,PPL,649,HighConf,Novel,,3,"PSMA5, PSMB4, PSMA1"
84919,PPP1R15B,889,MedConf,Novel,,2,"PPP2CB, PPP2R5A"
5516,PPP2CB,65,HighConf,Novel,"PI3K-Akt signaling pathway, Long-term depression, Adrenergic signaling in cardiomyocytes, Sphingolipid signaling pathway",71,"IRAK1, HMGCS1, NUP43, RPS27A, UBB, RELA, CENPO, PLK1, CDC42, CCT2, CACNA2D2, YAP1, EGFR, BUB1B, PSMF1, UBC, RAD21, PPP4R2, MIS12, ITGB3BP, CCNB2, CENPH, CENPP, CACNA2D1, PPP2R5A, DRD2, PDPK1, KIF18A, APOB, BRAF, KRAS, BIRC5, PRR14, CTTNBP2, SLMAP, SERTAD4, CDCA8, ENSA, JAM3, CACNB4, IER3, PPP1R15B, CNEP1R1, MLXIPL, MASTL, RANBP2, PPP2R5E, PSMC4, PSMA3, PSMD7, PSMC1, PSMA6, PSMD11, PSMB1, PSMD3, PSMA5, PSMB4, PSMC2, PSMD6, PSMD1, PSMD2, PSMC5, PSMD12, PSMB5, PSMA7, PSMB2, PSMB9, PSMA1, CACNA1C, RANGAP1, PSMA4"
5525,PPP2R5A,346,MedConf,Novel,"PI3K-Akt signaling pathway, Adrenergic signaling in cardiomyocytes, Sphingolipid signaling pathway",60,"DRD2, PDPK1, KIF18A, APOB, BRAF, KRAS, BIRC5, CDCA8, CACNB4, WNT3A, PPP1R15B, CNEP1R1, RANBP2, PPP2R5E, PSMC4, PSMA3, PSMD7, PSMC1, PSMA6, PSMD11, PSMB1, PSMD3, PSMA5, PSMB4, PSMC2, PSMD6, PSMD1, PSMD2, PSMC5, PSMD12, PSMB5, PSMA7, PSMB2, PSMB9, PSMA1, CACNA1C, RANGAP1, PSMA4, PPP2CB, NUP43, RPS27A, UBB, CENPO, PLK1, CDC42, CACNA2D2, MAX, EGFR, GSK3A, BUB1B, PSMF1, UBC, RAD21, PPP4R2, MIS12, ITGB3BP, CCNB2, CENPH, CENPP, CACNA2D1"
5529,PPP2R5E,3,HighConf,Novel,"PI3K-Akt signaling pathway, Adrenergic signaling in cardiomyocytes, Sphingolipid signaling pathway",55,"PSMC4, PSMA3, PSMD7, PSMC1, PSMA6, PSMD11, PSMB1, PSMD3, PSMA5, PSMB4, PSMC2, PSMD6, PSMD1, PSMD2, PSMC5, PSMD12, PSMB5, PSMA7, PSMB2, PSMB9, PSMA1, CACNA1C, RANGAP1, PSMA4, PPP2CB, NUP43, RPS27A, UBB, IK, CENPO, PLK1, CDC42, CACNA2D2, EGFR, BUB1B, PSMF1, UBC, RAD21, MIS12, ITGB3BP, CCNB2, CENPH, CENPP, CACNA2D1, PPP2R5A, DRD2, PDPK1, KIF18A, APOB, BRAF, KRAS, BIRC5, CDCA8, CACNB4, RANBP2"
5535,PPP3R2,973,MedConf,Novel,"MAPK signaling pathway, Osteoclast differentiation, Renin secretion, T cell receptor signaling pathway",1,SSH3
151987,PPP4R2,324,MedConf,Novel,,3,"PPP2R5A, PPP2CB, TRA2B"
144165,PRICKLE1,841,MedConf,Novel,,23,"PSMC4, PSMA3, PSMD7, PSMC1, PSMA6, PSMD11, PSMB1, PSMD3, PSMA5, PSMB4, PSMC2, PSMD6, PSMD1, PSMD2, PSMC5, PSMD12, PSMB5, PSMA7, PSMB2, PSMB9, PSMA1, PSMA4, PSMF1"
