"","EntrezID","GeneSymbol","GeneMappingID","ConfidenceCategory","Group","Pathway","Allnet.count","Ntwrk.all","NtwrkCount.MAPK signaling pathway","Ntwrk.MAPK signaling pathway","NtwrkCount.Ras signaling pathway","Ntwrk.Ras signaling pathway","NtwrkCount.Chemokine signaling pathway","Ntwrk.Chemokine signaling pathway","Total_Path_Hits.net.count"
"2662",9846,"GAB2",5127,"MedConf","Ras signaling pathway","Ras signaling pathway, Phospholipase D signaling pathway, Osteoclast differentiation, Sphingolipid signaling pathway, Fc gamma R-mediated phagocytosis, Fc epsilon RI signaling pathway",64,"SGMS1, UGCG, SMPD1, MS4A2, CSF2, FCER1G, PIK3R5, IL6, IL3, HGF, LMO4, CD80, RAP1B, CD86, RAPGEF1, PIK3R3, IL6R, NRAS, YES1, PIK3CG, SOS1, GAB1, IKZF3, CSF2RB, IL2RB, PDPK1, MET, CD28, PIK3CB, PIK3CD, KIT, RAP1A, AKT1, PRKCZ, A2M, BCR, IL2, IL2RA, FCER1A, IL2RG, MAPK3, EGFR, GRAP2, GRB2, JAK2, JAK3, TRAF6, SYK, CRK, MAPK1, HRAS, CRKL, SHC1, JAK1, LCK, MAP2K2, LYN, MAP2K1, RHOA, TRAF2, PTPN11, PIK3CA, CCND3, FYN",2,"TRAF6, TRAF2",7,"PTPN11, MET, MAP2K2, KIT, HGF, GAB1, EGFR",22,"SOS1, SHC1, RHOA, RAP1B, RAP1A, PRKCZ, PIK3R3, PIK3CD, PIK3CB, PIK3CA, NRAS, MAPK3, MAPK1, MAP2K1, LYN, JAK3, JAK2, HRAS, GRB2, CRKL, CRK, AKT1",31
"2663",11337,"GABARAP",2445,"MedConf","Novel","NOD-like receptor signaling pathway, Apelin signaling pathway, FoxO signaling pathway, Autophagy - animal, Mitophagy - animal",23,"GABRB3, GABRA2, GABRA6, GABRB1, GABRA4, GABRA5, GABRB2, GABRG2, GABRA1, GABRG1, GABRD, GABRP, GABRE, ATG7, ATG13, UBQLN1, ULK1, UBC, NSF, ULK2, SQSTM1, ATG3, NBR1",0,NA,0,NA,0,NA,0
"2664",23710,"GABARAPL1",2443,"MedConf","Novel","NOD-like receptor signaling pathway, Apelin signaling pathway, FoxO signaling pathway, Autophagy - animal, Mitophagy - animal",20,"GABRB3, GABRA2, GABRA6, GABRB1, GABRA4, GABRA5, GABRB2, GABRG2, GABRA1, GABRG1, GABRD, GABRP, GABRE, ULK1, ATG4A, ATG7, ATG4B, ATG3, NBR1, SQSTM1",0,NA,0,NA,0,NA,0
"2665",11345,"GABARAPL2",2446,"MedConf","Novel","NOD-like receptor signaling pathway, Apelin signaling pathway, FoxO signaling pathway, Autophagy - animal, Mitophagy - animal",23,"GABRB3, GABRA2, GABRA6, GABRB1, GABRA4, GABRA5, GABRB2, GABRG2, GABRA1, GABRG1, GABRD, GABRP, GABRE, ULK1, ATG7, ULK2, SQSTM1, ATG4B, NBR1, ATG3, UBA5, UBC, ATG4A",0,NA,0,NA,0,NA,0
"2666",2550,"GABBR1",3189,"MedConf","Novel","cAMP signaling pathway, Estrogen signaling pathway",1,"GABBR2",0,NA,0,NA,0,NA,0
"2667",9568,"GABBR2",1450,"MedConf","Novel","cAMP signaling pathway, Estrogen signaling pathway",17,"GNG8, GNG2, GNB2, GNG7, GRM1, GNB4, GNG3, GNGT1, GNAO1, GNG13, GNG12, GNG11, GNAI3, GNB5, GABBR1, GNG10, GNGT2",0,NA,0,NA,14,"GNGT2, GNGT1, GNG8, GNG7, GNG3, GNG2, GNG13, GNG12, GNG11, GNG10, GNB5, GNB4, GNB2, GNAI3",14
"2668",2551,"GABPA",5706,"HighConf","Novel",NA,9,"TFB1M, TFAM, POLG2, TFB2M, KEAP1, EP300, PPRC1, PPARGC1A, UBC",0,NA,0,NA,0,NA,0
"2669",2554,"GABRA1",6598,"MedConf","Novel","Retrograde endocannabinoid signaling",18,"GABRA5, DNM1, GABRG3, GABRB2, GABRB1, GABRA6, NSF, GABRB3, GABRA4, GABARAP, GABARAPL2, TRAK2, UBQLN1, PLCL1, GPHN, GABRA2, GABARAPL1, GABRG2",0,NA,0,NA,0,NA,0
"2670",2555,"GABRA2",1139,"MedConf","Novel","Retrograde endocannabinoid signaling",18,"GABRB3, GABRA1, TRAK2, GABRA6, PLCL1, GABRB1, GABRB2, DNM1, GABARAP, GPHN, GABRG3, GABARAPL1, GABRG2, GABRA4, NSF, GABRA5, UBQLN1, GABARAPL2",0,NA,0,NA,0,NA,0
"2671",2557,"GABRA4",1143,"MedConf","Novel","Retrograde endocannabinoid signaling",16,"GABRB3, GABRA2, GABRA6, PLCL1, GABRB1, GABRA1, GPHN, GABRG3, GABARAP, NSF, GABRA5, TRAK2, GABARAPL1, GABRG2, GABRB2, GABARAPL2",0,NA,0,NA,0,NA,0
"2672",2558,"GABRA5",1144,"MedConf","Novel","Retrograde endocannabinoid signaling",18,"GABRB3, GABRA2, GABRA6, PLCL1, GABRB1, GABRA4, GABRA1, GABARAPL2, NSF, GABARAP, GABRG3, DNM1, GABARAPL1, GABRB2, GPHN, GABRG2, UBQLN1, TRAK2",0,NA,0,NA,0,NA,0
"2673",2559,"GABRA6",1140,"MedConf","Novel","Retrograde endocannabinoid signaling",18,"GABRB3, GABRA2, GABRA1, GABRG3, GABRB1, GABARAPL1, PLCL1, GABARAP, GABARAPL2, GABRB2, GABRA5, GABRG2, NSF, GABRA4, GPHN, TRAK2, DNM1, UBQLN1",0,NA,0,NA,0,NA,0
"2674",2560,"GABRB1",1142,"MedConf","Novel","Retrograde endocannabinoid signaling",16,"GABRB3, GABRA2, GABRA6, PLCL1, GABRA1, GABARAP, GABRG3, TRAK2, GABARAPL1, NSF, GABRA5, GABRG2, GPHN, GABARAPL2, GABRA4, GABRB2",0,NA,0,NA,0,NA,0
"2675",2561,"GABRB2",2006,"MedConf","Novel","Retrograde endocannabinoid signaling",16,"GABRB3, GABRA2, GABRA6, PLCL1, GABRB1, GABRA4, GABRA5, GABRG3, GABRA1, GABARAPL2, NSF, GPHN, TRAK2, GABARAPL1, GABRG2, GABARAP",0,NA,0,NA,0,NA,0
"2676",2562,"GABRB3",1138,"MedConf","Novel","Retrograde endocannabinoid signaling",16,"GABRA1, GABRA2, GABARAPL1, TRAK2, GABRG2, GABRB1, GABRA5, PLCL1, GABARAP, GABRA6, GABRA4, GABRB2, GABRG3, NSF, GPHN, GABARAPL2",0,NA,0,NA,0,NA,0
"2677",2563,"GABRD",6600,"MedConf","Novel","Retrograde endocannabinoid signaling",7,"PLCL1, GABARAP, NSF, GABARAPL2, GABARAPL1, TRAK2, GPHN",0,NA,0,NA,0,NA,0
"2678",2564,"GABRE",6602,"MedConf","Novel","Retrograde endocannabinoid signaling",7,"GABARAPL2, GABARAPL1, TRAK2, NSF, GPHN, PLCL1, GABARAP",0,NA,0,NA,0,NA,0
"2679",2565,"GABRG1",6599,"MedConf","Novel","Retrograde endocannabinoid signaling",7,"GABARAP, GABARAPL2, GPHN, GABARAPL1, PLCL1, TRAK2, NSF",0,NA,0,NA,0,NA,0
"2680",2566,"GABRG2",2177,"MedConf","Novel","Retrograde endocannabinoid signaling",16,"GABRB3, GABRA2, GABRA6, PLCL1, GABRB1, GABRA4, GABRA5, GABRG3, GABRB2, GABRA1, GPHN, NSF, TRAK2, GABARAPL2, GABARAPL1, GABARAP",0,NA,0,NA,0,NA,0
"2681",2567,"GABRG3",1145,"MedConf","Novel","Retrograde endocannabinoid signaling",9,"GABRB3, GABRA2, GABRA6, GABRB1, GABRA4, GABRA5, GABRA1, GABRB2, GABRG2",0,NA,0,NA,0,NA,0
"2682",2568,"GABRP",6601,"MedConf","Novel","Retrograde endocannabinoid signaling",7,"TRAK2, GABARAP, GABARAPL1, NSF, GPHN, GABARAPL2, PLCL1",0,NA,0,NA,0,NA,0
"2683",2569,"GABRR1",0,"MedConf","Novel","Retrograde endocannabinoid signaling",1,"GABRR2",0,NA,0,NA,0,NA,0
"2684",2570,"GABRR2",6225,"MedConf","Novel","Retrograde endocannabinoid signaling",1,"GABRR1",0,NA,0,NA,0,NA,0
"2685",2571,"GAD1",2774,"MedConf","Novel","Metabolic pathways, Alanine, aspartate and glutamate metabolism",43,"CDO1, NAT8L, ALDH7A1, ACY3, CNDP1, ALDH4A1, ASPA, IL4I1, FTCD, ADSSL1, GGT1, GGT7, GGT5, ALDH3A1, GGT6, GCLC, HAAO, GLS, ADSS, ALDH3B2, CNDP2, ALDH1A3, GLUD2, GOT1, ASS1, GOT2, ALDH3A2, ALDH1B1, ABAT, GLUL, GLUD1, BAAT, UPB1, L2HGDH, ADO, CMTM5, CARNS1, CAD, GCLM, ALDH9A1, GAD2, ASNS, EPRS",0,NA,0,NA,0,NA,0
"2686",2572,"GAD2",2779,"MedConf","Novel","Metabolic pathways, Alanine, aspartate and glutamate metabolism",41,"CDO1, NAT8L, ALDH7A1, ACY3, CNDP1, ALDH4A1, ASPA, IL4I1, FTCD, ADSSL1, GGT1, GGT7, GGT5, ALDH3A1, GGT6, GCLC, GLS, ADSS, ALDH3B2, CNDP2, ALDH1A3, GLUD2, GOT1, ASS1, GOT2, ALDH3A2, ALDH1B1, ABAT, GLUL, GLUD1, GAD1, BAAT, UPB1, L2HGDH, ADO, CARNS1, CAD, GCLM, EPRS, ASNS, ALDH9A1",0,NA,0,NA,0,NA,0
"2687",1647,"GADD45A",3610,"MedConf","MAPK signaling pathway","MAPK signaling pathway, Cellular senescence, Apoptosis, FoxO signaling pathway, Cell cycle, p53 signaling pathway",31,"GADD45B, NF1, FOXO4, CARM1, TADA2B, FOXO3, CCNB2, MAP2K6, MAPK8, CDK4, PRMT1, CCND1, MAP3K4, TP53, CDKN1A, GADD45G, MAX, TAF1, SIRT1, DCTN2, BRCA1, CDK1, EP300, AURKA, PCNA, UBC, ATF2, CCNB1, CREBBP, POU2F1, RPA1",7,"TP53, MAX, MAP3K4, MAP2K6, GADD45G, GADD45B, ATF2",3,"NF1, MAPK8, FOXO4",1,"FOXO3",11
"2688",4616,"GADD45B",1416,"MedConf","MAPK signaling pathway","MAPK signaling pathway, Cellular senescence, Apoptosis, FoxO signaling pathway, Cell cycle, NF-kappa B signaling pathway, p53 signaling pathway",17,"IL18RAP, CDK1, MAP3K4, CCNB1, GADD45A, IL18, IL12RB2, MAP2K6, PCNA, MAP2K3, CCNB2, IL12B, IL12A, IL18R1, TYK2, JAK2, GADD45G",5,"MAP3K4, MAP2K6, MAP2K3, GADD45G, GADD45A",0,NA,1,"JAK2",6
"2689",10912,"GADD45G",3611,"MedConf","MAPK signaling pathway","MAPK signaling pathway, Cellular senescence, Apoptosis, FoxO signaling pathway, Cell cycle, p53 signaling pathway",19,"GADD45B, IL12RB2, IL18R1, TYK2, GADD45A, IL18RAP, RWDD2B, CDKN1A, JAK2, CCNB1, MAP3K4, MAP2K3, IL18, CCNB2, PCNA, IL12A, MAP2K6, CDK1, IL12B",5,"MAP3K4, MAP2K6, MAP2K3, GADD45B, GADD45A",0,NA,1,"JAK2",6
"2690",90480,"GADD45GIP1",7522,"MedConf","Novel",NA,3,"TMEM177, MRPL11, UBC",0,NA,0,NA,0,NA,0
"2691",339896,"GADL1",8415,"MedConf","Novel","Metabolic pathways",1,"CAD",0,NA,0,NA,0,NA,0
"2692",2580,"GAK",4030,"MedConf","Novel",NA,13,"OAS1, OAS2, OAS3, OASL, ZFAND4, UBD, UBL4B, UBC, UBB, ISG15, UBL4A, AR, CLTC",0,NA,0,NA,0,NA,0
"2693",51083,"GAL",2278,"MedConf","Novel",NA,164,"TAS2R40, S1PR3, HTR1E, HTR5A, GRM7, MCHR2, ADCY5, GPR18, GALR3, LPAR3, C5AR1, CXCL16, TAS2R60, HTR1F, GRM3, ADCY4, BDKRB1, GPR55, PDYN, GPR17, C3AR1, TAS2R39, TAS2R43, NMS, TAS2R1, CCL20, GRM6, FPR3, HCAR3, S1PR5, GPER1, OXGR1, TAS2R5, SST, P2RY13, HRH4, GRM2, TAS2R16, P2RY4, CNR1, RGS20, ADCY1, NPBWR2, TAS2R41, TAS2R3, CHRM2, HCAR2, S1PR2, MCHR1, GRM8, HRH3, GRM4, OXER1, CXCL6, SUCNR1, LPAR5, P2RY12, S1PR4, CNR2, PMCH, TAS2R4, PTGER3, PPY, P2RY14, TAS2R42, CXCL3, ADCY6, PTGDR2, NPY5R, ADRA2C, RXFP3, S1PR1, FPR2, CXCR6, RXFP4, CCR9, SSTR1, SSTR4, SSTR5, ADCY2, HTR1A, RGS10, RGS18, DRD4, LPAR1, CXCL10, CXCL9, CXCL11, CCL25, ADCY3, SAA1, ADCY7, ADCY9, GNAT3, ACKR3, RGS1, RGS14, DRD3, PNOC, DRD2, CXCL12, NPY, PYY, CCL27, NPW, NPB, NPBWR1, CHRM4, CXCL2, FPR1, CXCR3, CASR, MTNR1B, CCL28, OPRL1, POMC, HEBP1, CCR5, OPRM1, CXCR5, OPRK1, CCL21, ADRA2A, CXCR4, CCR1, GALR2, CCR4, OPRD1, PPBP, ANXA1, ADCY8, CCR8, CXCL5, CCR7, NPY2R, CXCR2, GALR1, GNG2, GNAI3, NPY1R, SSTR2, GNAI1, NMUR1, MTNR1A, RGS4, CXCL13, CCL19, NMU, CCR10, RGS7, RGS6, CCR2, NMUR2, HTR1B, AGT, LPAR2, KNG1, C5, CXCL1, RGS19, APP, C3, CCR3, CXCR1",0,NA,0,NA,45,"PPBP, GNG2, GNAI3, GNAI1, CXCR6, CXCR5, CXCR4, CXCR3, CXCR2, CXCR1, CXCL9, CXCL6, CXCL5, CXCL3, CXCL2, CXCL16, CXCL13, CXCL12, CXCL11, CXCL10, CXCL1, CCR9, CCR8, CCR7, CCR5, CCR4, CCR3, CCR2, CCR10, CCR1, CCL28, CCL27, CCL25, CCL21, CCL20, CCL19, ADCY9, ADCY8, ADCY7, ADCY6, ADCY5, ADCY4, ADCY3, ADCY2, ADCY1",45
"2694",2581,"GALC",435,"MedConf","Novel","Metabolic pathways",27,"SGPP2, SGPP1, ASAH2, ACER2, ACER1, DEGS2, GBA2, CERS3, CERS4, CERS5, CERS6, SGMS2, ASAH1, SGMS1, UGCG, CERK, ARSA, CERS2, NEU3, SMPD2, DEGS1, SMPD1, NEU2, SMPD3, NEU4, SMPD4, UGT8",0,NA,0,NA,0,NA,0
"2695",2582,"GALE",3630,"MedConf","Novel","Metabolic pathways",11,"B4GALT2, LALBA, GALT, B4GALT1, UGDH, SUPT6H, UBC, UGP2, SRSF4, SRSF5, SRSF6",0,NA,0,NA,0,NA,0
"2696",2585,"GALK2",1755,"MedConf","Novel",NA,3,"GALM, GALT, UBC",0,NA,0,NA,0,NA,0
"2697",130589,"GALM",234,"MedConf","Novel","Metabolic pathways, Glycolysis / Gluconeogenesis",12,"LCT, G6PC3, G6PC, ADPGK, HK2, GALK2, AKR1B10, GLB1, HKDC1, GCK, HK3, AKR1B1",0,NA,0,NA,0,NA,0
"2698",2588,"GALNS",6761,"MedConf","Novel","Metabolic pathways",1,"GLB1",0,NA,0,NA,0,NA,0
"2699",2589,"GALNT1",950,"MedConf","Novel","Metabolic pathways",31,"B3GNT3, B3GNT7, B3GNT5, B3GNT2, B3GNT4, MUCL1, MUC16, MUC12, MUC7, MUC21, MUC6, MUC5B, MUC4, GALNT7, GALNT15, GALNT10, B3GNT8, ST6GALNAC1, GALNT12, MUC17, GALNT3, GALNT4, GALNT13, GALNT14, GALNT8, C1GALT1C1, GALNT6, GALNT2, C1GALT1, GCNT1, GALNT5",0,NA,0,NA,0,NA,0
"2700",55568,"GALNT10",949,"MedConf","Novel","Metabolic pathways",31,"B3GNT3, B3GNT7, B3GNT5, B3GNT2, B3GNT4, MUCL1, MUC16, MUC12, MUC7, MUC21, MUC6, MUC5B, MUC4, GALNT7, GALNT15, B3GNT8, ST6GALNAC1, MUC17, GALNT2, GALNT14, C1GALT1, GALNT1, GALNT12, GALNT13, C1GALT1C1, GCNT1, GALNT4, GALNT3, GALNT5, GALNT8, GALNT6",0,NA,0,NA,0,NA,0
"2701",79695,"GALNT12",966,"MedConf","Novel","Metabolic pathways",31,"B3GNT3, B3GNT7, B3GNT5, B3GNT2, B3GNT4, MUCL1, MUC16, MUC12, MUC7, MUC21, MUC6, MUC5B, MUC4, GALNT7, GALNT15, GALNT10, GALNT1, GALNT6, GCNT1, GALNT3, GALNT8, GALNT13, GALNT14, GALNT4, GALNT5, B3GNT8, ST6GALNAC1, MUC17, C1GALT1C1, GALNT2, C1GALT1",0,NA,0,NA,0,NA,0
"2702",114805,"GALNT13",958,"MedConf","Novel","Metabolic pathways",31,"B3GNT3, B3GNT7, B3GNT5, B3GNT2, B3GNT4, MUCL1, MUC16, MUC12, MUC7, MUC21, MUC6, MUC5B, MUC4, GALNT7, GALNT15, GALNT10, GALNT1, GALNT6, GCNT1, GALNT3, GALNT8, B3GNT8, ST6GALNAC1, C1GALT1, GALNT4, GALNT5, GALNT2, C1GALT1C1, GALNT14, GALNT12, MUC17",0,NA,0,NA,0,NA,0
"2703",79623,"GALNT14",962,"MedConf","Novel","Metabolic pathways",31,"B3GNT3, B3GNT7, B3GNT5, B3GNT2, B3GNT4, MUCL1, MUC16, MUC12, MUC7, MUC21, MUC6, MUC5B, MUC4, GALNT7, GALNT15, GALNT10, GALNT1, GALNT6, GCNT1, GALNT3, GALNT8, GALNT13, B3GNT8, ST6GALNAC1, C1GALT1C1, GALNT12, GALNT2, MUC17, GALNT4, GALNT5, C1GALT1",0,NA,0,NA,0,NA,0
"2704",117248,"GALNT15",948,"MedConf","Novel","Metabolic pathways",31,"B3GNT3, B3GNT7, B3GNT5, B3GNT2, B3GNT4, MUCL1, MUC16, MUC12, MUC7, MUC21, MUC6, MUC5B, MUC4, GALNT7, B3GNT8, ST6GALNAC1, GALNT4, GALNT6, MUC17, GALNT13, GALNT2, GALNT12, GALNT3, GALNT1, GALNT14, GALNT5, C1GALT1C1, C1GALT1, GCNT1, GALNT10, GALNT8",0,NA,0,NA,0,NA,0
"2705",57452,"GALNT16",951,"MedConf","Novel","Metabolic pathways",4,"ST6GALNAC1, C1GALT1, GCNT1, C1GALT1C1",0,NA,0,NA,0,NA,0
"2706",374378,"GALNT18",957,"MedConf","Novel","Metabolic pathways",4,"GCNT1, ST6GALNAC1, C1GALT1C1, C1GALT1",0,NA,0,NA,0,NA,0
"2707",2590,"GALNT2",2554,"MedConf","Novel","Metabolic pathways",33,"B3GNT3, B3GNT7, B3GNT5, B3GNT2, B3GNT4, MUCL1, MUC16, MUC12, MUC7, MUC21, MUC6, MUC5B, MUC4, GALNT7, GALNT15, GALNT10, GALNT1, GALNT6, GCNT1, GALNT3, GALNT8, GALNT13, GALNT14, GALNT4, GALNT5, GALNT12, MUC17, C1GALT1, B3GNT8, ST6GALNAC1, C1GALT1C1, MRPS5, ZMPSTE24",0,NA,0,NA,0,NA,0
"2708",2591,"GALNT3",954,"MedConf","Novel","Metabolic pathways",31,"B3GNT3, B3GNT7, B3GNT5, B3GNT2, B3GNT4, MUCL1, MUC16, MUC12, MUC7, MUC21, MUC6, MUC5B, MUC4, GALNT7, GALNT15, GALNT10, GALNT1, GALNT6, GCNT1, B3GNT8, ST6GALNAC1, C1GALT1, MUC17, GALNT5, GALNT12, GALNT14, GALNT2, C1GALT1C1, GALNT13, GALNT4, GALNT8",0,NA,0,NA,0,NA,0
"2709",8693,"GALNT4",963,"MedConf","Novel","Metabolic pathways",31,"B3GNT3, B3GNT7, B3GNT5, B3GNT2, B3GNT4, MUCL1, MUC16, MUC12, MUC7, MUC21, MUC6, MUC5B, MUC4, GALNT7, GALNT15, GALNT10, GALNT1, GALNT6, GCNT1, GALNT3, GALNT8, GALNT13, GALNT14, B3GNT8, ST6GALNAC1, C1GALT1, GALNT5, GALNT2, MUC17, C1GALT1C1, GALNT12",0,NA,0,NA,0,NA,0
"2710",11227,"GALNT5",965,"MedConf","Novel","Metabolic pathways",31,"B3GNT3, B3GNT7, B3GNT5, B3GNT2, B3GNT4, MUCL1, MUC16, MUC12, MUC7, MUC21, MUC6, MUC5B, MUC4, GALNT7, GALNT15, GALNT10, GALNT1, GALNT6, GCNT1, GALNT3, GALNT8, GALNT13, GALNT14, GALNT4, B3GNT8, ST6GALNAC1, C1GALT1, GALNT12, MUC17, C1GALT1C1, GALNT2",0,NA,0,NA,0,NA,0
"2711",11226,"GALNT6",952,"MedConf","Novel","Metabolic pathways",31,"B3GNT3, B3GNT7, B3GNT5, B3GNT2, B3GNT4, MUCL1, MUC16, MUC12, MUC7, MUC21, MUC6, MUC5B, MUC4, GALNT7, GALNT15, GALNT10, GALNT1, B3GNT8, ST6GALNAC1, MUC17, GALNT2, GALNT14, GALNT3, C1GALT1, GALNT5, GALNT13, GCNT1, GALNT4, GALNT8, C1GALT1C1, GALNT12",0,NA,0,NA,0,NA,0
"2712",51809,"GALNT7",947,"MedConf","Novel","Metabolic pathways",31,"B3GNT3, B3GNT7, B3GNT5, B3GNT2, B3GNT4, MUCL1, MUC16, MUC12, MUC7, MUC21, MUC6, MUC5B, MUC4, B3GNT8, ST6GALNAC1, GALNT4, MUC17, C1GALT1C1, GALNT10, GCNT1, GALNT6, GALNT1, GALNT5, GALNT13, GALNT8, GALNT2, C1GALT1, GALNT14, GALNT12, GALNT3, GALNT15",0,NA,0,NA,0,NA,0
"2713",26290,"GALNT8",956,"MedConf","Novel","Metabolic pathways",31,"B3GNT3, B3GNT7, B3GNT5, B3GNT2, B3GNT4, MUCL1, MUC16, MUC12, MUC7, MUC21, MUC6, MUC5B, MUC4, GALNT7, GALNT15, GALNT10, GALNT1, GALNT6, GCNT1, GALNT3, B3GNT8, ST6GALNAC1, C1GALT1, GALNT2, C1GALT1C1, GALNT13, GALNT12, MUC17, GALNT14, GALNT4, GALNT5",0,NA,0,NA,0,NA,0
"2714",168391,"GALNTL5",955,"MedConf","Novel","Metabolic pathways",4,"GCNT1, ST6GALNAC1, C1GALT1C1, C1GALT1",0,NA,0,NA,0,NA,0
"2715",442117,"GALNTL6",960,"MedConf","Novel","Metabolic pathways",4,"GCNT1, ST6GALNAC1, C1GALT1C1, C1GALT1",0,NA,0,NA,0,NA,0
"2716",2587,"GALR1",2710,"MedConf","Novel",NA,164,"TAS2R40, S1PR3, HTR1E, HTR5A, GRM7, MCHR2, ADCY5, GPR18, GALR3, LPAR3, C5AR1, CXCL16, TAS2R60, HTR1F, GRM3, ADCY4, BDKRB1, GPR55, PDYN, GPR17, C3AR1, TAS2R39, TAS2R43, NMS, TAS2R1, CCL20, GRM6, FPR3, HCAR3, S1PR5, GPER1, OXGR1, TAS2R5, SST, P2RY13, HRH4, GRM2, TAS2R16, P2RY4, CNR1, RGS20, ADCY1, NPBWR2, TAS2R41, TAS2R3, CHRM2, HCAR2, S1PR2, MCHR1, GRM8, HRH3, GRM4, OXER1, CXCL6, SUCNR1, LPAR5, P2RY12, S1PR4, CNR2, PMCH, TAS2R4, PTGER3, PPY, P2RY14, TAS2R42, CXCL3, ADCY6, PTGDR2, NPY5R, ADRA2C, RXFP3, S1PR1, FPR2, CXCR6, RXFP4, CCR9, SSTR1, SSTR4, SSTR5, ADCY2, HTR1A, RGS10, RGS18, DRD4, LPAR1, CXCL10, CXCL9, CXCL11, CCL25, ADCY3, SAA1, ADCY7, ADCY9, GNAT3, ACKR3, RGS1, RGS14, DRD3, PNOC, DRD2, CXCL12, NPY, PYY, CCL27, NPW, NPB, NPBWR1, CHRM4, CXCL2, FPR1, CXCR3, CASR, MTNR1B, CCL28, OPRL1, POMC, GAL, CXCR2, CXCR1, CXCL5, PPBP, CXCL1, SSTR2, CXCL13, CXCR5, RGS4, AGT, GALR2, HEBP1, RGS19, CXCR4, OPRK1, ADRA2A, GNG2, CCR5, CCR2, RGS7, CCR10, GNAI3, C5, NMUR2, CCL19, CCR8, KNG1, NMU, CCL21, OPRM1, RGS6, NMUR1, OPRD1, LPAR2, MTNR1A, CCR4, NPY2R, NPY1R, CCR7, GNAI1, APP, CCR1, HTR1B, ADCY8, ANXA1, CCR3, C3",0,NA,0,NA,45,"PPBP, GNG2, GNAI3, GNAI1, CXCR6, CXCR5, CXCR4, CXCR3, CXCR2, CXCR1, CXCL9, CXCL6, CXCL5, CXCL3, CXCL2, CXCL16, CXCL13, CXCL12, CXCL11, CXCL10, CXCL1, CCR9, CCR8, CCR7, CCR5, CCR4, CCR3, CCR2, CCR10, CCR1, CCL28, CCL27, CCL25, CCL21, CCL20, CCL19, ADCY9, ADCY8, ADCY7, ADCY6, ADCY5, ADCY4, ADCY3, ADCY2, ADCY1",45
"2717",8811,"GALR2",2709,"MedConf","Novel",NA,164,"TAS2R40, S1PR3, HTR1E, HTR5A, GRM7, MCHR2, ADCY5, GPR18, GALR3, LPAR3, C5AR1, CXCL16, TAS2R60, HTR1F, GRM3, ADCY4, BDKRB1, GPR55, PDYN, GPR17, C3AR1, TAS2R39, TAS2R43, NMS, TAS2R1, CCL20, GRM6, FPR3, HCAR3, S1PR5, GPER1, OXGR1, TAS2R5, SST, P2RY13, HRH4, GRM2, TAS2R16, P2RY4, CNR1, RGS20, ADCY1, NPBWR2, TAS2R41, TAS2R3, CHRM2, HCAR2, S1PR2, MCHR1, GRM8, HRH3, GRM4, OXER1, CXCL6, SUCNR1, LPAR5, P2RY12, S1PR4, CNR2, PMCH, TAS2R4, PTGER3, PPY, P2RY14, TAS2R42, CXCL3, ADCY6, PTGDR2, NPY5R, ADRA2C, RXFP3, S1PR1, FPR2, CXCR6, RXFP4, CCR9, SSTR1, SSTR4, SSTR5, ADCY2, HTR1A, RGS10, RGS18, DRD4, LPAR1, CXCL10, CXCL9, CXCL11, CCL25, ADCY3, SAA1, ADCY7, ADCY9, GNAT3, ACKR3, RGS1, RGS14, DRD3, PNOC, DRD2, CXCL12, NPY, PYY, CCL27, NPW, NPB, NPBWR1, CHRM4, CXCL2, FPR1, CXCR3, CASR, MTNR1B, CCL28, OPRL1, POMC, GAL, CXCR2, CXCR1, CXCL5, PPBP, CXCL1, SSTR2, CXCL13, CXCR5, RGS4, AGT, HEBP1, CCR2, CXCR4, CCR10, OPRK1, CCL19, CCR8, CCR5, HTR1B, C5, ADRA2A, APP, RGS19, CCR4, CCR3, NMUR2, OPRM1, ADCY8, CCR1, C3, GNG2, GALR1, NPY2R, MTNR1A, NMUR1, RGS6, GNAI1, KNG1, CCR7, ANXA1, OPRD1, NPY1R, LPAR2, RGS7, GNAI3, CCL21, NMU",0,NA,0,NA,45,"PPBP, GNG2, GNAI3, GNAI1, CXCR6, CXCR5, CXCR4, CXCR3, CXCR2, CXCR1, CXCL9, CXCL6, CXCL5, CXCL3, CXCL2, CXCL16, CXCL13, CXCL12, CXCL11, CXCL10, CXCL1, CCR9, CCR8, CCR7, CCR5, CCR4, CCR3, CCR2, CCR10, CCR1, CCL28, CCL27, CCL25, CCL21, CCL20, CCL19, ADCY9, ADCY8, ADCY7, ADCY6, ADCY5, ADCY4, ADCY3, ADCY2, ADCY1",45
