EntrezID,GeneSymbol,ConfidenceCategory,TRIAGEhit,Pathway,InteractingGenes,NetworkGenePathways
72674,Adipor1,MedConf,Yes,"Non-alcoholic fatty liver disease (NAFLD), Longevity regulating pathway, AMPK signaling pathway","Adipor2, Appl1","Longevity regulating pathway (2), AMPK signaling pathway (1), Non-alcoholic fatty liver disease (NAFLD) (1)"
68465,Adipor2,MedConf,Yes,"Non-alcoholic fatty liver disease (NAFLD), Longevity regulating pathway, AMPK signaling pathway","Appl1, Adipor1","Longevity regulating pathway (2), AMPK signaling pathway (1), Non-alcoholic fatty liver disease (NAFLD) (1)"
11534,Adk,MedConf,Yes,,Pde2a,cGMP-PKG signaling pathway (1)
11566,Adss,MedConf,Yes,,Got2,"Biosynthesis of amino acids (1), Arginine biosynthesis (1), Carbon metabolism (1)"
11569,Aebp2,MedConf,Yes,,"Rbbp4, Hdac2","Notch signaling pathway (1), Longevity regulating pathway - multiple species (1), Cell cycle (1), Thyroid hormone signaling pathway (1), Cellular senescence (1)"
14797,Aes,MedConf,Yes,,Hmgb1,"Necroptosis (1), Autophagy - animal (1)"
106877,Afap1l1,MedConf,Yes,,"Cttn, Vcam1, Hnrnpk, Tpm4","Adrenergic signaling in cardiomyocytes (1), Cardiac muscle contraction (1), Spliceosome (1), TNF signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), Leukocyte transendothelial migration (1), Tight junction (1)"
17355,Aff1,MedConf,Yes,,Thoc7,RNA transport (1)
93736,Aff4,MedConf,Yes,,Thoc7,RNA transport (1)
216549,Aftph,MedConf,Yes,,"Ap2s1, Eps15, Dab2, Cltc, Clta, Trf","Endocytosis (5), Endocrine and other factor-regulated calcium reabsorption (3), Synaptic vesicle cycle (3), Lysosome (2), HIF-1 signaling pathway (1), Ferroptosis (1)"
28169,Agpat3,MedConf,Yes,Phospholipase D signaling pathway,"Cds2, Agpat5, Dgka, Lpin1","Phospholipase D signaling pathway (2), mTOR signaling pathway (1)"
52123,Agpat5,MedConf,Yes,Phospholipase D signaling pathway,"Dgka, Lpin1, Agpat3, Cds2","Phospholipase D signaling pathway (2), mTOR signaling pathway (1)"
11611,Agxt,MedConf,Yes,"Carbon metabolism, Glyoxylate and dicarboxylate metabolism","Gatm, Sptlc2, Alas1, Gnmt, Sardh",Sphingolipid signaling pathway (1)
226747,Ahctf1,MedConf,Yes,,"Ppp2ca, Smc3, Cdc42, Ppp2cb, Rps27, Ppp2r5e, Ppp2r1a, Smc1a, Ppp2r5c, Rad21, Clip1, Xpo1, Stag2, Stag1, Bub3, Rangap1, Ppp2r5a, Sec13","Oocyte meiosis (8), Adrenergic signaling in cardiomyocytes (6), Dopaminergic synapse (6), mRNA surveillance pathway (6), AMPK signaling pathway (6), PI3K-Akt signaling pathway (6), Sphingolipid signaling pathway (6), Cell cycle (6), Tight junction (4), RNA transport (3), Long-term depression (3), Hippo signaling pathway (3), TGF-beta signaling pathway (3), mTOR signaling pathway (2), Autophagy - animal (2), Protein processing in endoplasmic reticulum (1), Ribosome (1), VEGF signaling pathway (1), GnRH signaling pathway (1), Ras signaling pathway (1), T cell receptor signaling pathway (1), Axon guidance (1), Chemokine signaling pathway (1), Neurotrophin signaling pathway (1), MAPK signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), Rap1 signaling pathway (1), Leukocyte transendothelial migration (1), Fc gamma R-mediated phagocytosis (1), Adherens junction (1), Focal adhesion (1), Regulation of actin cytoskeleton (1), Endocytosis (1), Non-alcoholic fatty liver disease (NAFLD) (1)"
229709,Ahcyl1,MedConf,Yes,,Itpr2,"Vascular smooth muscle contraction (1), Thyroid hormone synthesis (1), Glucagon signaling pathway (1), Oxytocin signaling pathway (1), Long-term depression (1), GnRH signaling pathway (1), Apelin signaling pathway (1), Apoptosis (1), Long-term potentiation (1), Dopaminergic synapse (1), NOD-like receptor signaling pathway (1), Estrogen signaling pathway (1), cGMP-PKG signaling pathway (1), Oocyte meiosis (1), Retrograde endocannabinoid signaling (1), Cellular senescence (1), Platelet activation (1)"
11625,Ahsg,MedConf,Yes,,"Pros1, Alb, F8, Gas6, Fgg, Fgb, Serpinf2, Fga, Actn4, Clu, Tmsb4x, Aldoa, Plg, Kng1","Complement and coagulation cascades (9), Platelet activation (3), Regulation of actin cytoskeleton (2), Biosynthesis of amino acids (1), HIF-1 signaling pathway (1), Carbon metabolism (1), Leukocyte transendothelial migration (1), Tight junction (1), Adherens junction (1), Focal adhesion (1), EGFR tyrosine kinase inhibitor resistance (1), Thyroid hormone synthesis (1)"
11637,Ak2,MedConf,Yes,,Pde2a,cGMP-PKG signaling pathway (1)
75547,Akap13,MedConf,Yes,,"Rac1, Cdc42, Rhoq, Rac2","VEGF signaling pathway (3), Ras signaling pathway (3), Axon guidance (3), Chemokine signaling pathway (3), MAPK signaling pathway (3), Rap1 signaling pathway (3), Leukocyte transendothelial migration (3), Fc gamma R-mediated phagocytosis (3), Adherens junction (3), Focal adhesion (3), Regulation of actin cytoskeleton (3), Fc epsilon RI signaling pathway (2), cAMP signaling pathway (2), B cell receptor signaling pathway (2), Wnt signaling pathway (2), Sphingolipid signaling pathway (2), Neurotrophin signaling pathway (2), AGE-RAGE signaling pathway in diabetic complications (2), Tight junction (2), Insulin signaling pathway (1), GnRH signaling pathway (1), T cell receptor signaling pathway (1), Endocytosis (1), Toll-like receptor signaling pathway (1), Osteoclast differentiation (1), Phagosome (1), PI3K-Akt signaling pathway (1), Non-alcoholic fatty liver disease (NAFLD) (2)"
14187,Akr1b8,MedConf,Yes,,"Mgll, Aldh2, G6pc","Glucagon signaling pathway (1), Insulin signaling pathway (1), Insulin resistance (1), AMPK signaling pathway (1), PI3K-Akt signaling pathway (1), FoxO signaling pathway (1), leucine and isoleucine degradation (1), Valine (1), Fatty acid degradation (1), Retrograde endocannabinoid signaling (1)"
11651,Akt1,MedConf,Yes,"Sphingolipid signaling pathway, Non-alcoholic fatty liver disease (NAFLD), Autophagy - animal, Focal adhesion, Fc gamma R-mediated phagocytosis, Platelet activation, Thyroid hormone signaling pathway, Cellular senescence, FoxO signaling pathway, Rap1 signaling pathway, Endocrine resistance, Longevity regulating pathway, PI3K-Akt signaling pathway, cGMP-PKG signaling pathway, Relaxin signaling pathway, AMPK signaling pathway, B cell receptor signaling pathway, AGE-RAGE signaling pathway in diabetic complications, Estrogen signaling pathway, MAPK signaling pathway, Neurotrophin signaling pathway, Chemokine signaling pathway, Dopaminergic synapse, Apoptosis, HIF-1 signaling pathway, TNF signaling pathway, Apelin signaling pathway, mTOR signaling pathway, T cell receptor signaling pathway, Insulin resistance, Osteoclast differentiation, Ras signaling pathway, Prolactin signaling pathway, Insulin signaling pathway, cAMP signaling pathway, Longevity regulating pathway - multiple species, ErbB signaling pathway, Glucagon signaling pathway, Phospholipase D signaling pathway, Adrenergic signaling in cardiomyocytes, VEGF signaling pathway, EGFR tyrosine kinase inhibitor resistance, Toll-like receptor signaling pathway, Fc epsilon RI signaling pathway","Grb2, Ogt, Pik3ca, Ppp2r1a, Fyn, Atf2, Calm1, Nos3, Ppp2r5c, Gnb1, Rps6kb1, Rheb, Crtc2, Phf20, Adcy6, Ppp2r5a, Mapk12, Cdc37, Usp8, Khsrp, Zfp36l1, Ctnnb1, Ctnnd1, Cdkn1a, Creb1, Tsc1, Insr, Ppp2ca, Gsk3b, Arrb1, Hsp90ab1, Rps27a, Arrb2, Ppp2cb, Foxo1, Tsc2, Lyn, Il2rg, Kctd20, Ttc3, Ndufa13, Pten, Hsp90b1, Atf4, Ppp2r5e","PI3K-Akt signaling pathway (26), Longevity regulating pathway (16), AMPK signaling pathway (15), Dopaminergic synapse (14), Adrenergic signaling in cardiomyocytes (12), Sphingolipid signaling pathway (11), Relaxin signaling pathway (11), Estrogen signaling pathway (10), Insulin resistance (10), Cellular senescence (10), Insulin signaling pathway (10), Oocyte meiosis (9), mTOR signaling pathway (9), Autophagy - animal (8), Chemokine signaling pathway (8), Phospholipase D signaling pathway (8), cGMP-PKG signaling pathway (7), FoxO signaling pathway (7), Rap1 signaling pathway (7), mRNA surveillance pathway (6), Glucagon signaling pathway (6), Neurotrophin signaling pathway (6), MAPK signaling pathway (6), Focal adhesion (6), Platelet activation (6), Thyroid hormone signaling pathway (6), Endocrine resistance (6), Thyroid hormone synthesis (5), GnRH signaling pathway (5), TNF signaling pathway (5), EGFR tyrosine kinase inhibitor resistance (5), Fc epsilon RI signaling pathway (5), Longevity regulating pathway - multiple species (5), Hippo signaling pathway (5), Melanogenesis (5), ErbB signaling pathway (5), T cell receptor signaling pathway (5), Ras signaling pathway (5), HIF-1 signaling pathway (5), Osteoclast differentiation (5), Apelin signaling pathway (5), Retrograde endocannabinoid signaling (4), Endocytosis (4), Long-term depression (4), B cell receptor signaling pathway (4), AGE-RAGE signaling pathway in diabetic complications (4), TGF-beta signaling pathway (4), Prolactin signaling pathway (4), Adherens junction (4), cAMP signaling pathway (4), Oxytocin signaling pathway (4), Leukocyte transendothelial migration (4), Protein processing in endoplasmic reticulum (3), Th17 cell differentiation (3), Fc gamma R-mediated phagocytosis (3), Tight junction (3), Hedgehog signaling pathway (3), Axon guidance (3), VEGF signaling pathway (3), Apoptosis (2), Long-term potentiation (2), Mitophagy - animal (2), Antigen processing and presentation (2), NOD-like receptor signaling pathway (2), Cell cycle (2), Wnt signaling pathway (2), Vasopressin-regulated water reabsorption (2), Toll-like receptor signaling pathway (2), Vascular smooth muscle contraction (2), Oxidative phosphorylation (1), Ribosome (1), Necroptosis (1), Circadian rhythm (1), Endocrine and other factor-regulated calcium reabsorption (1), Arginine biosynthesis (1), Regulation of actin cytoskeleton (1), Non-alcoholic fatty liver disease (NAFLD) (5)"
11655,Alas1,MedConf,Yes,,Agxt,"Glyoxylate and dicarboxylate metabolism (1), Carbon metabolism (1)"
11657,Alb,MedConf,Yes,Thyroid hormone synthesis,"F8, Gas6, Fgg, Fgb, Serpina3k, Tex264, Serpinf2, Serpina3f, Fam3c, Fga, Apoh, Hpx, Slco1b2, Actn4, App, Clu, Apoa1, Tmsb4x, Aldoa, Lgals3bp, Ecm1, Plg, Kng1, Itih3, Itih4, Sparc, Timp3, Srgn, Ahsg, Hrg, Pros1, Ola1, Orm1","Complement and coagulation cascades (9), Platelet activation (3), Regulation of actin cytoskeleton (2), Biosynthesis of amino acids (1), HIF-1 signaling pathway (1), Carbon metabolism (1), PPAR signaling pathway (1), Leukocyte transendothelial migration (1), Tight junction (1), Adherens junction (1), Focal adhesion (1), EGFR tyrosine kinase inhibitor resistance (1)"
11668,Aldh1a1,MedConf,Yes,,"Adh1, Adh5, Aox3","Fatty acid degradation (2), leucine and isoleucine degradation (1), Valine (1), Carbon metabolism (1)"
11669,Aldh2,MedConf,Yes,"Fatty acid degradation, Valine, leucine and isoleucine degradation","Glud1, Adh1, Adh5, Hadh, Hibadh, Pccb, Aox3, Abat, Glul, Gls, Acadm, Akr1b8, Gatm, Comt","leucine and isoleucine degradation (6), Valine (6), Fatty acid degradation (4), Carbon metabolism (4), Arginine biosynthesis (3), Fatty acid metabolism (2), Proximal tubule bicarbonate reclamation (2), Glyoxylate and dicarboxylate metabolism (2), Necroptosis (2), Dopaminergic synapse (1), PPAR signaling pathway (1), Biosynthesis of amino acids (1)"
11674,Aldoa,MedConf,Yes,"Carbon metabolism, HIF-1 signaling pathway, Biosynthesis of amino acids","Lgals3bp, Ecm1, Plg, Kng1, Itih3, Itih4, Sparc, Timp3, Srgn, Ahsg, Hrg, Pros1, Ola1, Orm1, Alb, F8, Gas6, Fgg, Fgb, Serpina3k, Tex264, Serpinf2, Serpina3f, Fam3c, Fga, Hadh, G6pc, Tkt, Aldob, Ldhb, Pgam1, Apoh, Khk, Tpi1, Actn4, App, Fbp1, Clu, Tmsb4x, Taldo1","Complement and coagulation cascades (9), Carbon metabolism (6), Biosynthesis of amino acids (5), Glucagon signaling pathway (4), Platelet activation (3), Regulation of actin cytoskeleton (2), Insulin signaling pathway (2), AMPK signaling pathway (2), Leukocyte transendothelial migration (1), Tight junction (1), Adherens junction (1), Focal adhesion (1), Insulin resistance (1), PI3K-Akt signaling pathway (1), FoxO signaling pathway (1), leucine and isoleucine degradation (1), Valine (1), Fatty acid degradation (1), Fatty acid metabolism (1), EGFR tyrosine kinase inhibitor resistance (1), Thyroid hormone synthesis (1)"
230163,Aldob,MedConf,Yes,"Carbon metabolism, Biosynthesis of amino acids","Ldhb, Pgam1, Khk, Tpi1, Fbp1, Taldo1, Aldoa, G6pc, Tkt","Carbon metabolism (6), Biosynthesis of amino acids (5), Glucagon signaling pathway (4), Insulin signaling pathway (2), AMPK signaling pathway (2), Insulin resistance (1), PI3K-Akt signaling pathway (1), FoxO signaling pathway (1), HIF-1 signaling pathway (1)"
23802,Amfr,MedConf,Yes,Protein processing in endoplasmic reticulum,"Psmc1, Ubxn1, Derl2, Os9, Atg3, Sel1l, Derl1, Rnf139, H13, Vcp, Rad23b","Protein processing in endoplasmic reticulum (6), Autophagy - animal (1), Proteasome (1)"
27494,Amot,MedConf,Yes,"Tight junction, Hippo signaling pathway","Mob1a, Ywhab, Wwtr1, Ywhae, Sav1","Hippo signaling pathway (5), Cell cycle (2), PI3K-Akt signaling pathway (2), Oocyte meiosis (2), Neurotrophin signaling pathway (1)"
75723,Amotl1,MedConf,Yes,Tight junction,"Mob1a, Ywhab, Wwtr1, Ywhae, Sav1","Hippo signaling pathway (5), Cell cycle (2), PI3K-Akt signaling pathway (2), Oocyte meiosis (2), Neurotrophin signaling pathway (1)"
66156,Anapc11,MedConf,Yes,"Oocyte meiosis, Ubiquitin mediated proteolysis, Cell cycle","Psmb1, Psmd7, Bub3, Psmd3, Psmd2, Cdc26, Psmd11, Psme1, Aurkaip1, Anapc16, Anapc5, Rela, Cdkn1a, Ehmt2, Nfkb1, Psmb6, Psmb8, Psmb7, Psma7, Psma1, Psmb10, Psma4, Psma5, Psmb3, Psma2, Rnf2, Cebpb, Anapc2, Psmd4, Ppp3ca, Phc2, Rbx1, Ube2e1, Rnf7, Psmb4, Psmc6, Psmc3, Psmc1, Rnf4","Proteasome (21), Ubiquitin mediated proteolysis (6), Cell cycle (6), Oocyte meiosis (5), HIF-1 signaling pathway (4), Cellular senescence (4), Th17 cell differentiation (3), Osteoclast differentiation (3), T cell receptor signaling pathway (3), MAPK signaling pathway (3), B cell receptor signaling pathway (3), TNF signaling pathway (3), PI3K-Akt signaling pathway (3), Longevity regulating pathway (3), Wnt signaling pathway (2), Oxytocin signaling pathway (2), Toll-like receptor signaling pathway (2), cAMP signaling pathway (2), Prolactin signaling pathway (2), Ras signaling pathway (2), Insulin resistance (2), Apoptosis (2), Chemokine signaling pathway (2), NOD-like receptor signaling pathway (2), Neurotrophin signaling pathway (2), AGE-RAGE signaling pathway in diabetic complications (2), Relaxin signaling pathway (2), Sphingolipid signaling pathway (2), Circadian rhythm (1), TGF-beta signaling pathway (1), Protein processing in endoplasmic reticulum (1), VEGF signaling pathway (1), Glucagon signaling pathway (1), Axon guidance (1), Long-term potentiation (1), Dopaminergic synapse (1), cGMP-PKG signaling pathway (1), ErbB signaling pathway (1), Endocrine resistance (1), FoxO signaling pathway (1), Mitophagy - animal (1), Antigen processing and presentation (1), Non-alcoholic fatty liver disease (NAFLD) (2)"
52717,Anapc16,MedConf,Yes,,"Anapc5, Rela, Cdkn1a, Ehmt2, Nfkb1, Psmb6, Psmb8, Psmb7, Psma7, Psma1, Psmb10, Psma4, Psma5, Psmb3, Psma2, Cebpb, Anapc2, Psmd4, Rbx1, Ube2e1, Rnf7, Psmb4, Psmc6, Psmc3, Psmc1, Anapc11, Psmb1, Psmd7, Bub3, Psmd3, Psmd2, Cdc26, Psmd11, Psme1","Proteasome (21), Cell cycle (7), Ubiquitin mediated proteolysis (7), Oocyte meiosis (5), HIF-1 signaling pathway (4), TNF signaling pathway (3), PI3K-Akt signaling pathway (3), Longevity regulating pathway (3), Cellular senescence (3), Toll-like receptor signaling pathway (2), cAMP signaling pathway (2), Th17 cell differentiation (2), Prolactin signaling pathway (2), Ras signaling pathway (2), Osteoclast differentiation (2), Insulin resistance (2), T cell receptor signaling pathway (2), Apoptosis (2), Chemokine signaling pathway (2), NOD-like receptor signaling pathway (2), Neurotrophin signaling pathway (2), MAPK signaling pathway (2), AGE-RAGE signaling pathway in diabetic complications (2), B cell receptor signaling pathway (2), Relaxin signaling pathway (2), Sphingolipid signaling pathway (2), Antigen processing and presentation (1), Circadian rhythm (1), TGF-beta signaling pathway (1), Wnt signaling pathway (1), Protein processing in endoplasmic reticulum (1), Oxytocin signaling pathway (1), ErbB signaling pathway (1), Endocrine resistance (1), FoxO signaling pathway (1), Mitophagy - animal (1), Non-alcoholic fatty liver disease (NAFLD) (2)"
99152,Anapc2,MedConf,Yes,"Oocyte meiosis, Ubiquitin mediated proteolysis, Cell cycle","Psmd4, Ppp3ca, Phc2, Rbx1, Ube2e1, Rnf7, Psmb4, Psmc6, Psmc3, Psmc1, Rnf4, Anapc11, Psmb1, Psmd7, Bub3, Psmd3, Psmd2, Cdc26, Psmd11, Psme1, Aurkaip1, Anapc16, Anapc5, Rela, Cdkn1a, Ehmt2, Nfkb1, Psmb6, Psmb8, Psmb7, Psma7, Psma1, Psmb10, Psma4, Psma5, Psmb3, Psma2, Rnf2, Cebpb","Proteasome (21), Cell cycle (6), Ubiquitin mediated proteolysis (6), Oocyte meiosis (5), HIF-1 signaling pathway (4), Cellular senescence (4), TNF signaling pathway (3), Th17 cell differentiation (3), Osteoclast differentiation (3), T cell receptor signaling pathway (3), MAPK signaling pathway (3), B cell receptor signaling pathway (3), PI3K-Akt signaling pathway (3), Longevity regulating pathway (3), Toll-like receptor signaling pathway (2), cAMP signaling pathway (2), Prolactin signaling pathway (2), Ras signaling pathway (2), Insulin resistance (2), Apoptosis (2), Chemokine signaling pathway (2), NOD-like receptor signaling pathway (2), Neurotrophin signaling pathway (2), AGE-RAGE signaling pathway in diabetic complications (2), Relaxin signaling pathway (2), Sphingolipid signaling pathway (2), Oxytocin signaling pathway (2), Wnt signaling pathway (2), ErbB signaling pathway (1), Endocrine resistance (1), FoxO signaling pathway (1), Mitophagy - animal (1), Antigen processing and presentation (1), Circadian rhythm (1), TGF-beta signaling pathway (1), Protein processing in endoplasmic reticulum (1), VEGF signaling pathway (1), Glucagon signaling pathway (1), Axon guidance (1), Long-term potentiation (1), Dopaminergic synapse (1), cGMP-PKG signaling pathway (1), Non-alcoholic fatty liver disease (NAFLD) (2)"
